National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Type	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry/Revocation Date	Subsidiary Company	Parent Company	E-PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	
Latvia	100-Holding Account	SIA "Valmieras siltums" 	11		closed	Account holder	SIA "Valmieras siltums"	Rigas iela 27A	Rigas iela 27A	LV-4201	Valmiera	Latvia	11	Installation 11	LV-VA-1	2005-11-24				460184	Rîgas iela 27A	Rîgas iela 27A	LV-4201	Valmiera	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Peteris Strelcs	Rigas iela 27A	Rigas iela 27A	LV-4201	Valmiera	LV	16340	12861	16023	12472	15718	0						Not Reported																					
Latvia	100-Holding Account	SIA "Livanu siltums" 	12	40003482591	open	Account holder	SIA "Livanu siltums"	Zala iela 39	Zala iela 39	LV-5316	Livani	Latvia	12	Installation 12	LV-SEG-II-PR1	2007-11-30				890576	Iesalnieki, L?v?ni	Iesalnieki, L?v?ni	LV-5316	Prei?u raj.	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Voldemars Seilis	Avotu iela 1a, dz.38	Iesalnieki, Jersikas pag	LV-5316	Livani	LV	10269	1862	10069	1761	9878	627	2852	59	2852	136	2852	906	2852	475	2852	404	4829	241	4321	246	3827	19	0		0		0		0		0		
Latvia	100-Holding Account	SIA "Aizkraukles siltums" 	13	40003007886	open	Account holder	SIA "Aizkraukles siltums"	Rupniecibas iela 2	Rupniecibas iela 2	LV-5101	Aizkraukle	Latvia	13	Installation 13	LV-MAT-SEG-1-3202-003	2007-11-20				830502	R?pniec?bas iela 2	R?pniec?bas iela 2	LV-5101	Aizkraukle	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Aivars Aldermanis	Rupniecibas iela 2	Rupniecibas iela 2	LV-5101	Aizkraukle	LV	23381	10255	22927	10221	22491	10058	10738	9612	10738	9297	10738	9893	10738	8594	10738	9120	8299	8525	7427	8168	6579	4369	5756		4958		4187		3440		2721		
Latvia	100-Holding Account	A/S "Rigas siltums" katlu maja Gobas iela 33a 	14	40003286750	open	Account holder	A/S "Rigas siltums" katlu maja Gobas iela 33a	Cesu iela 3a	Cesu iela 3a	LV-1012	Riga	Latvia	14	Installation 14	LV-RIT-R-II-SEG-28	2007-11-16					Gobas iela 33a	Gobas iela 33a	LV-1016	Riga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Aldis Jegeris	Cesu iela 3a		LV-1012	Riga	LV	9154	8434	8976	8243	8805	8001	8748	7296	8748	4220	8748	4804	8748	3708	8748	4157	6554	4342	5866	4199	5195	4026	4546		3915		3306		2716		2149		
Latvia	100-Holding Account	A/S "Rigas siltums" siltumcentrale 'Daugavgriva' 	15	40003286750	open	Account holder	A/S "Rigas siltums" siltumcentrale 'Daugavgriva'	Cesu iela 3a	Cesu iela 3a	LV-1012	Riga	Latvia	15	Installation 15	LV-RIT-R-II-SEG-29	2007-11-20					L?pju iel? 4	L?pju iel? 4	LV-1016	R?ga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Aldis Jegeris	Cesu iela 3a		LV-1012	Riga	LV	12443	5727	12201	6514	11969	6130	5675	4234	5675	7211	5675	5819	5675	5080	5675	5576	8758	5390	7838	4556	6944	4936	6077		5239		4427		3642		2884		
Latvia	100-Holding Account	A/S "Rigas siltums" siltumcentrale 'Vecmilgravis' 	16	40003286750	open	Account holder	A/S "Rigas siltums" siltumcentrale 'Vecmilgravis'	Cesu iela 3a	Cesu iela 3a	LV-1012	Riga	Latvia	16	Installation 16	LV-RIT-R-II-SEG-31	2007-11-16					Atlantijas iel? 51	Atlantijas iel? 51	LV-1054	R?ga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Aldis Jegeris	Cesu iela 3a		LV-1012	Riga	LV	35238	26919	34553	26090	33895	25259	28230	23110	28230	23268	28230	22201	28230	10285	28230	9095	20579	7667	18417	6038	16312	4584	14272		12295		10381		8530		6748		
Latvia	100-Holding Account	A/S "Rigas siltums" siltumcentrale 'Ziepniekkalns' 	17	40003286750	open	Account holder	A/S "Rigas siltums" siltumcentrale 'Ziepniekkalns'	Cesu iela 3a	Cesu iela 3a	LV- 1012	Riga	Latvia	17	Installation 17	LV-RIT-R-II-SEG-30	2007-11-16					T?raines iela 5a	T?raines iela 5a	LV- 1058	R?ga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Aldis Jegeris	Cesu iela 3a		LV-1012	Riga	LV	49285	35130	48328	34788	47408	33520	35908	31345	35908	30208	35908	25695	35908	20859	35908	22806	27570	13337	24673	7801	21854	7054	19121		16472		13909		11428		9041		
Latvia	100-Holding Account	A/S "Rigas siltums" iecirknis 'Zasulauks' 	18	40003286750	open	Account holder	A/S "Rigas siltums" iecirknis 'Zasulauks'	Cesu iela 3a	Cesu iela 3a	LV- 1012	Riga	Latvia	18	Installation 18	LV-RIT-R-II-SEG-27	2007-11-16					Kandavas iel? 16	Kandavas iel? 16	LV-1083	R?ga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Aldis Jegeris	Cesu iela 3a		LV-1012	Riga	LV	63983	25065	62741	356	61546	1024	21924	1060	21924	6913	21924	446	21924	2584	21924	2786	805	453	721	1191	639	122	559		481		406		334		264		
Latvia	100-Holding Account	A/S "Rigas siltums" siltumcentrale 'Imanta' 	19	40003286750	open	Account holder	A/S "Rigas siltums" siltumcentrale 'Imanta'	Cesu iela 3a	Cesu iela 3a	LV- 1012	Riga	Latvia	19	Installation 19	LV-RIT-R-II-SEG-26	2007-11-16					Kurzemes prospekts 17	Kurzemes prospekts 17	LV-1067	R?ga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Dmitrijs Usačovs	Cesu iela 3a		LV-1012	Riga	LV	149547	136436	146643	205899	143850	230374	247916	215180	247916	164311	247916	188425	247916	158087	247916	163964	159222	132992	130169	106073	104404	105616	82765		71341		60288		49592		39280		
Latvia	100-Holding Account	SIA "Dobeles energija" 	20	45103002039	open	Account holder	SIA "Dobeles energija"	E. Francmana iela 6	E. Francmana iela 6	LV-3701	Dobele	Latvia	20	Installation 20	LV-JET-SEG-II-01	2007-12-14					Spodribas iela 4a	Spodribas iel? 4a	LV-3701	Dobele	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Galina Plocina	E. Francmana iela 6	E. Francmana iela 6	LV-3701	Dobele	LV	18609	12722	18248	11821	17900	12316	11391	12047	11391	10435	11391	11802	11391	10288	11391	8908	9312	10120	7670	9495	6210	9409	5423		4675		3951		3250		2574		
Latvia	100-Holding Account	Ogres novada PA "Ogres namsaimnieks" 	21	LV 90010402651	open	Account holder	Ogres novada PA "Ogres namsaimnieks"	Malkalnes prospekts 3	Malkalnes prospekts 3	LV-5005	Ogre	Latvia	21	Installation 21	LV-OGR-17-II-SEG-04	2007-12-12			P/A 'Malkalne'	46526	Upes prospekts 19	Upes prospekts 19	LV-5000	Ogre	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Igors Minovs	Malkalnes prospekts	Upes prospekts 19	LV-5003	Ogre	LV	21647	17245	21227	18114	20822	15623	18627	13040	18627	11549	18627	10809	18627	8943	18627	7983	14623	8866	12998	8681	11512	7747	5037		4339		3664		3010		2381		
Latvia	100-Holding Account	SIA "Wesemann -Sigulda" 	22	40003709385	open	Account holder	SIA "Wesemann -Sigulda"	Pulkveþa Brieþa 109	Pulkveþa Brieþa 109	LV-2150	Sigulda	Latvia	22	Installation 22	LV-RIT-20-II-SEG-20	2007-11-23				800447	Pulkveþa Brieþa 109	Pulkveþa Brieþa 109	LV-2150	Sigulda	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Oksana Careva	Pulkveza Brieþa 109	Pulkv. Brieþa 109	LV-2150	Sigulda	LV	7167	2207	7028	1453	6894	1121	1613	407	1613	67	1613	136	1613	6	1613	6	3232	0	2893	76	2562	54	2242		1931		1631		1340		1060		
Latvia	100-Holding Account	SIA "Jurmalas siltums" 	23		closed	Account holder	SIA "Jurmalas siltums"	Slokas iela 55a liters 2	Slokas iela 55a liters 2	LV-2015	Jurmala	Latvia	23	Installation 23	LV-RI-20-18	2005-11-30				46499	Tûristu iela 18	Tûristu iela 18	LV-2016	Jûrmala	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Ugis Osis	Slokas iela 55a liters 2	Slokas iela 55a liters 2	LV-2015	Jurmala	LV	671	321	658	0	646	0		0				Not Reported																					
Latvia	100-Holding Account	SIA "Jurmalas siltums" Dubulti 	24	42803008058	open	Account holder	SIA "Jurmalas siltums" Dubulti	Slokas iela 55a liters 2	Slokas iela 55a liters 2	LV-2015	Jurmala	Latvia	24	Installation 24	RI13SG0002	2007-12-13				42403	Slokas iela 47a	Slokas iela 47a	LV-2015	Jurmala	LV			20-Combustion of fuels	Evita Gaile	Slokas 55a liters 2		LV-2015	Jurmala	LV	11459	10814	11237	7294	11023	9416	9471	8414	9471	8811	9471	3444	9471	8403	9471	1743	1682	1508	1506	1515	1334	1055	1167		1005		849		698		552		
Latvia	100-Holding Account	SIA "Jurmalas siltums" Kauguri 	25	42803008058	open	Account holder	SIA "Jurmalas siltums" Kauguri	Slokas iela 55a liters 2	Slokas iela 55a liters 2	LV-2015	Jurmala	Latvia	25	Installation 25	RI13SG0003	2007-12-13				42402	Libiešu iela 9	Libiešu iela 9	LV-2016	Jurmala	LV			20-Combustion of fuels	Evita Gaile	Slokas iela 55a liters 2		LV-2015	Jurmala	LV	30951	27850	30350	27115	29772	25398	30166	23859	30166	23302	30166	25221	30166	21675	30166	22464	20074	21079	17966	20587	15913	19433	13923		11994		10127		8321		6583		
Latvia	100-Holding Account	SIA "Bauskas siltums" 	26		closed	Account holder	SIA "Bauskas siltums"	Darza iela 8/1	Darza iela 8/1	LV- 3901	Bauska	Latvia	26	Installation 26	LV-JE-03	2005-11-24				810992	Dârza iela 8/1	Dârza iela 8/1	LV- 3901	Bauska	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Ilmars Rusis	Darza iela 8/1	Darza iela 8/1	LV- 3901	Bauska	LV	8924	3582	9358	3441	9180	3613		0				Not Reported																					
Latvia	100-Holding Account	A/S "Rigas piena kombinats" 	27		closed	Account holder	A/S "Rigas piena kombinats"	Bauskas iela 180	Bauskas iela 180	LV-1004	Riga	Latvia	27	Installation 27	LV-RI-R2	2005-11-24				310461	Bauskas iela 180	Bauskas iela 180	LV-1004	Rîga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Marika Blumberga	Bauskas iela 180	Bauskas iela 180	LV-1004	Riga	LV	8679	6949	8679	8036	8679	10886		0				Not Reported																					
Latvia	100-Holding Account	A/S "Cesvaines piens" 	28	40003212709	open	Account holder	A/S "Cesvaines piens"	Rupnicas iela 1		LV-4871	Cesvaine	Latvia	28	Installation 28	LV-MAT-SEG-16-7007-002	2005-11-24				310634	Rûpniecîbas iela 1	Rûpniecîbas iela 1	LV-4871	Cesvaine	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Ivo Beikmanis	Vaivarinu iela 2-2	Rupniecibas iela 1	LV-2164	Adazu pagasts	LV	6419	2699	6419	2720	6419	2470	4463	1760	4463	1121	4463	768	4463	192	4463	71	1852	0	1657	0	1467	0	1284		1107		934		768		608		
Latvia	100-Holding Account	SIA "Rigas laku un krasu rupnica" 	29	40003284444	open	Account holder	SIA "Rigas laku un krasu rupnica"	Daugavgrivas iela 63/65	Daugavgrivas iela 63/65	LV-1007	Riga	Latvia	29	Installation 29	LV-RIT-R-II-SEG-03	2007-12-21				310071	Daugavgrivas iela 63/65	Daugavgrivas iela 63/65	LV-1007	Riga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Ivars Osis	Daugavgrivas iela 63/65	Daugavgrivas iela 63/65	LV-1007	Riga	LV	2852	1997	2852	1663	2852	1376	2575	1010	2575	571	2575	959	2575	800	2575	572	563	642	504	486	446	427	391		336		284		233		185		
Latvia	100-Holding Account	A/s "Putnu fabrika Kekava"" 	30	50003007411	open	Account holder	A/s "Putnu fabrika Kekava""	'Putnu fabrika Kekava'	'Putnu fabrika Kekava'	LV-2123	Kekavas novads	Latvia	30	Installation 30	LV-RIT-20-II-SEG-21	2008-03-27					Putnu fabrika Kekava	Putnu fabrika Kekava	LV-2123	Kekavas novads	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Artis Latkovskis	'Lejaskivji'	'Putnu fabrika Kekava'	LV-2145	Krimuldas novads	LV	18300	15194	19005	17319	19005	18232	23366	16589	23366	15474	23366	13270	23366	10022	23366	8291	13165	7753	5891	8352	10435	8830	9130		7866		6641		5457		4317		
Latvia	100-Holding Account	A/S "Rigas kugu buvetava" 	31	40003045892	open	Account holder	A/S "Rigas kugu buvetava"	Gales iela 2	Gales iela 2	LV-1015	Riga	Latvia	31	Installation 31	LV-RIT-R-II-SEG-22	2008-10-23		A/S 'Rigas kugu buvetava'	A/S 'Rigas kugu buvetava'	311781	Gales iela 2	Gales iela 2	LV-1015	R?ga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Einārs Buks	Gāles iela 2, Rīga, LV-1015		LV-1015	Riga	LV	7550	6402	7550	6097	7550	5248	7594	3496	7594	2350	7594	2643	7594	2355	7594	2099	3135	281	0	574	0	955	1485		1457		1429		1400		1371		
Latvia	100-Holding Account	A/S "BLB Baltijas Terminals" 	32	40003188572	open	Account holder	A/S "BLB Baltijas Terminals"	Ezera iela 22	Ezera iela 22	LV-1034	Riga	Latvia	32	Installation 32	LV-RIT-R-II-SEG-15	2007-10-26					Ezera iela 22	Ezera iela 22	LV-1034	R?ga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Jevgenija Segale	Ezera iela 22	Ezera iela 22	LV-1034	Riga	LV	10349	10302	10349	10755	10349	14233	23620	14777	23722	19315	23722	23492	32423	23849	41046	27572	216175582*****	26069	193464996*****	28229	171354426*****	27777	149923874*****		129153339*****		109052822*****		89602321*****		70891838*****		
Latvia	100-Holding Account	A/S "Jekabpils labiba" 	33		closed	Account holder	A/S "Jekabpils labiba"	"Mikelani",  Jekabpils raj.	"Mikelani",  Jekabpils raj.	LV-5214	Salas pag.	Latvia	33	Installation 33	LV-DA-JR1	2005-11-24				490166	"Miíelâni", Salas pag.	"Miíelâni", Salas pag.	LV-5214	Jçkabpils raj.	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Andrejs Runcs	"Mikelani", Salas pag.	"Mikelani", Salas pag.	LV-5214	Jekabpils raj.	LV	3435	0	3435	0	3435	0		0				Not Reported																					
Latvia	100-Holding Account	SIA "Kraslavas nami" 	34	45903001693	open	Account holder	SIA "Kraslavas nami"	Brivibas iela 5	Brivibas iela 5	LV-5601	Kraslava	Latvia	34	Installation 34	LV-SEG-II-KP1	2008-10-23				42528	Latgales ielâ 14	Latgales ielâ 14	LV-5601	Krâslava	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Valentins Semjonovs	Brivibas iela 5		LV-5601	Kraslava	LV	12568	2191	12324	1114	12089	2108	2079	1332	2079	69	2079	29	2079	10	2079	8	6887	3	6164	2	5460	2	4779		4120		3481		2863		2268		
Latvia	100-Holding Account	SIA "Rigas udens" 	35		closed	Account holder	SIA "Rigas udens"	Basteja bulv. 1	Basteja bulv. 1	LV-1495	Riga	Latvia	35	Installation 35	LV-RI-R11	2005-11-24				312325	Dzintaru ielâ 60	Dzintaru ielâ 60	LV-1016	Rîga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Valentins Kucers	Dzintaru iela 60	Dzintaru iela 60	LV-1016	Riga	LV	5595	1597	5595	1250	5595	933		0				Not Reported																					
Latvia	100-Holding Account	SIA "Cesu siltumtikli" 	36	40003007848	open	Account holder	SIA "Cesu siltumtikli"	Dzintara iela 7		LV-4101	Cesis	Latvia	36	Installation 36	LV-3-2008-2012	2007-12-27				840559	Rupniecibas iela 13	Rupniecibas iela 13	LV-4101	Cesis	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Eriks Timpars	Rupniecibas iela 13	Rupniecibas iela 13	LV-4101	Cesis	LV	17833	14411	17487	13130	17154	13092	15347	12742	15347	12260	15347	13464	15347	10926	15347	9657	10522	2235	9210	1768	8159	1929	7141		6156		5201		4279		3389		
Latvia	100-Holding Account	SIA "Tukuma siltums" 	37	49203001267	closed	Account holder	SIA "Tukuma siltums"	Asteru iela 6	Asteru iela 6	LV-3101	Tukums	Latvia	37	Installation 37	LV-9001-SEG-07-01	2007-12-19	2012-12-31			800697	Kurzemes iela 40	Kurzemes iela 40	LV-3010	Tukums	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Gundars Kula	Robezu 15	Kurzemes iela 40	LV-3101	Tukums	LV	15414	3882	15114	2895	14827	3324	3474	3074	3474	2695	3474	4535	3474	2862	3474	119		0															
Latvia	100-Holding Account	PAS "Daugavpils siltumtikli" SC3 	38	41503002945	open	Account holder	PAS "Daugavpils siltumtikli" SC3	18.Novembra iela 4	18.Novembra iela 4	LV-5401	Daugavpils	Latvia	38	Installation 38	LV-SEG-II-DP3	2007-12-17				45652	Mende?ejeva iela13a	Mendeïejeva iela13a	LV-5410	Daugavpils	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Larisa Korneicuka	18.Novembra iela 4	Mendelejeva iela13a	LV-5410	Daugavpils	LV	134722	73782	132106	74569	129590	69772	77107	58957	77107	35422	77107	34647	77107	31337	77107	26378	29122	27394	23131	21195	20489	7599	8963		7721		6520		5357		4238		
Latvia	100-Holding Account	PAS "Daugavpils siltumtikli" SC1 	39	41503002945	open	Account holder	PAS "Daugavpils siltumtikli" SC1	18.Novembra iela 4	18.Novembra iela 4	LV-5401	Daugavpils	Latvia	39	Installation 39	LV-SEG-II-DP1	2007-12-17				42326	18.Novembra iela 2	18.Novembra ielâ 2	LV-5401	Daugavpils	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Larisa Korneicuka	18.novembra iela 4	18.novembra iela 2	LV-5401	Daugavpils	LV	82387	54223	80787	53146	79249	49513	56007	40292	56007	44742	56007	40600	56007	33525	56007	32364	27362	25801	22121	23510	17501	24318	15126		13038		11018		9064		7179		
Latvia	100-Holding Account	PAS "Daugavpils siltumtikli" SC2 	40	41503002945	open	Account holder	PAS "Daugavpils siltumtikli" SC2	18.Novembra iela 4	18.Novembra iela 4	LV-5401	Daugavpils	Latvia	40	Installation 40	LV-SEG-II-DP2	2007-12-17				42328	Silik?tu iel? 8	Silikâtu ielâ 8	LV-5401	Daugavpils	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Larisa Korneicuka	18.Novembra iela 4	Silikatu iela 8	LV-5401	Daugavpils	LV	46955	24734	46044	20927	45167	14172	26231	15197	26231	26603	26231	24223	26231	23517	26231	22356	16893	14745	15118	8774	6695	7425	5858		5047		4262		3501		2770		
Latvia	100-Holding Account	A/S "Ligija teks" 	41	40003063883	open	Account holder	A/S "Ligija teks"	Ðampetera iela 1	Ðampetera iela 1	LV-1046	Riga	Latvia	41	Installation 41	LV-RIT-R-II-SEG-01	2007-12-07					Ðampetera iela 1	Ðampetera iela 1	LV-1046	Riga	LV			1-Combustion installations with a rated thermal input exceeding 20 MW	Andrejs Bleidels	Ðampetera 1		LV-1046	Riga	LV	19505	8536	19505	6643	19505	5981	19675	3460	19675	118	19675	0	19675	0	19675	0	0	0	0	0	0	Not Reported	0		0		0		0		0		
