National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Type	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry/Revocation Date	Subsidiary Company	Parent Company	E-PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	
Estonia	100-Holding Account	Repo Vabrikud AS 	11	10186193	open	Account holder	Repo Vabrikud AS	Repo Vabrikud AS	Maidla tee 7	43299	Püssi	Estonia	11	Repo Vabrikud AS	EE-KL-0009	2009-01-12			Sorbes AG		Repo Vabrikud AS	Maidla tee 7	43299	Püssi	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Tiit Kolk	Repo Vabrikud AS	Maidla tee 7	43299	Püssi	EE	20641	15464	21260	17682	21898	361	17682	0	17682	0	17682	0	17682	10795	17682	12312		Not Reported		Not Reported		Not Reported											
Estonia	100-Holding Account	Kiviõli Keemiatööstuse OÜ 	12	10186158	open	Account holder	Kiviõli Keemiatööstuse OÜ	Kiviõli Keemiatööstuse OÜ	Turu 3	43125	Kiviõli	Estonia	12	Kiviõli Keemiatööstuse OÜ	EE-KL-0010	2009-01-12					Kiviõli Keemiatööstuse OÜ	Turu 3	43125	Kiviõli	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Aleksei Komarkov	Turu 3		43125	Kiviõli	EE	131010	130843	158470	108988	185930	122400	108328	104121	108328	105393	108328	114282	161992	120554	155982	113081	9988828630****	114974	9720724540****	122877	9455820450****	134775	91943		89363		86815		84300		81820		
Estonia	100-Holding Account	AS Sillamäe SEJ 	13	10266472	open	Account holder	AS Sillamäe SEJ	Kesk 4		40231	Sillamäe	Estonia	13	AS Sillamäe SEJ	EE-KL-0011	2009-01-12			AS Silmet Grupp		AS Sillamäe SEJ	Kesk 2	40231	Sillamäe	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Väino Sarnet	AS Sillamäe SEJ	Kesk 2	40231	Sillamäe	EE	214722	148427	245715	132533	249697	132988	131173	126723	131173	116627	131173	122588	128789	131826	129981	145746	5203827708****	137792	4558023749****	99752	3981019791****	100619	34712		30250		27725		25424		23194		
Estonia	100-Holding Account	AS Eraküte 	14	10419088	open	Account holder	AS Eraküte	AS Eraküte	Punane 36	13619	Tallinn	Estonia	14	AS Eraküte Haapsalu Osakond	EE-KL-0012	2009-01-12			Dalkia International		AS Eraküte	Niine 34	90506	Haapsalu	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Kristjan Rahu	AS Eraküte	Punane 36	13619	Tallinn	EE	31091	8433	31410	10346	31739	8514	10346	7941	10346	7830	10346	8455	6828	6050	8587	6872	11185	5682	10010	5566	8866	4083	7758		6683		5643		4636		3668		
Estonia	100-Holding Account	AS Eraküte 	15	10419088	open	Account holder	AS Eraküte	AS Eraküte	Punane 36	13619	Tallinn	Estonia	15	AS Eraküte Keila Osakond	EE-KL-0013	2009-01-12			Dalkia International		AS Eraküte	Põhja 27	76610	Keila	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Kristjan Rahu	AS Eraküte	Punane 36	13619	Tallinn	EE	22981	1552	23179	2148	23382	1930	2148	1456	2148	2216	2148	3862	2240	2151	2194	1789	7338	771	6567	1094	5817	1012	5089		4384		3702		3042		2406		
Estonia	100-Holding Account	AS Eraküte 	16	10419088	open	Account holder	AS Eraküte	AS Eraküte	Punane 36	13619	Tallinn	Estonia	16	AS Eraküte Jõgeva Osakond	EE-KL-0014	2009-01-12			Dalkia International		AS Eraküte Jõgeva Osakond	Aia 50	48304	Jõgeva	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Kristjan Rahu	AS Eraküte	Punane 36	13619	Tallinn	EE	7504	7128	7730	6545	7961	6457	6545	6074	6545	6114	6545	6992	6559	5755	6552	6162		Excluded		Not Reported		Not Reported											
Estonia	100-Holding Account	Fortum Eesti AS 	17	12114252	open	Account holder	Fortum Eesti AS	Fortum Eesti AS	Lõõtsa 2b	11415	Tallinn	Estonia	17	Pärnu katlamaja	EE-KL-0015	2009-01-12		Fortum Eesti AS	Fortum Power and Heat Oy		Fortum Eesti AS	Suur-Jõe 52	80042	Pärnu	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Jelena Zibarova	Niidu 24		80010	Pärnu	EE	42771	31841	44054	35682	45376	51298	35682	37640	35682	38394	35682	30009	39272	541	37477	434	24259	491	20480	545	17053	270	14307		12325		10407		8551		6765		
Estonia	100-Holding Account	Fortum Eesti AS 	18	12114252	open	Account holder	Fortum Eesti AS	Fortum Eesti AS	Lõõtsa 2b	11415	Tallinn	Estonia	18	Tervise  katlamaja	EE-KL-0016	2009-01-12		Fortum Eesti AS	Fortum Power and Heat Oy		Fortum Eesti AS	Ringi 56	80012	Pärnu	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Jelena Zibarova	Fortum Eesti AS	Niidu 24	80010	Pärnu	EE	17936	9191	18474	7316	19029	4501	7316	226	7316	4271	7316	3705	2420	1251	4868	1391	3713	1214	3126	955	2594	710	2118		1786		1508		1238		980		
Estonia	100-Holding Account	Saaremaa Piimatööstus AS 	19	10053871	open	Account holder	Saaremaa Piimatööstus AS	Saaremaa Piimatööstus AS	Pikk 64	93815	Kuressaare	Estonia	19	Saaremaa Piimatööstus AS	EE-KL-0017	2009-01-12					Saaremaa  Piimatööstus AS	Pikk 64	93815	Kuressaare	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Andi Saagpakk	Saaremaa  Piimatööstus AS	Pikk 64	93815	Kuressaare	EE	13699	9129	14110	7070	14533	6657	7070	6383	7070	3146	7070	2771	4648	2353	5859	2574		Not Reported		Not Reported		Not Reported											
Estonia	100-Holding Account	Kuressaare Soojus AS 	20	10105549	open	Account holder	Kuressaare Soojus AS	Kuressaare Soojus AS	Kalevi 1A	93815	Kuressaare	Estonia	20	Kuressaare Soojus AS	EE-KL-0018	2009-01-12					Kuressaare Soojus AS	Kalevi 1A	93815	Kuressaare	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Paul Leemet	Kuressaare Soojus AS	Kalevi 1A	93815	Kuressaare	EE	32854	9029	33109	6239	33373	6181	6239	2589	6239	4530	6239	4536	4795	3182	5517	2260	12962	395	11600	250	10275	562	8989		7744		6539		5373		4251		
Estonia	100-Holding Account	AS ESRO 	21	10021049	open	Account holder	AS ESRO	AS ESRO	Puidu 11	71020	Viljandi	Estonia	21	AS ESRO Männimäe katlamaja	EE-KL-0019	2008-01-12					AS ESRO	Puidu 11	71020	Viljandi	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Jaan Saar	AS ESRO	Puidu 11	71020	Viljandi	EE	10919	2282	12677	2535	14537	2098	2535	1866	2535	1228	2535	1532	1313	836	1924	990	7804	737	6984	1259	6186	173	5412		4662		3937		3235		2559		
Estonia	100-Holding Account	AS ESRO 	22	10021049	closed	Account holder	AS ESRO	AS ESRO	Puidu 11	71020	Viljandi	Estonia	22	AS ESRO Jämejala katlamaja	EE-KL-0020	2009-01-12	2011-07-07				AS ESRO	Jämejala, Pärsti vald	71024	Viljandimaa	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Jaan Saar	AS ESRO	Puidu 11	71020	Viljandi	EE	15459	51	15744	0	16037	369	0	595	0	413	0	385	0		0																		
Estonia	100-Holding Account	AS Anne Soojus 	23	10051872	open	Account holder	AS Anne Soojus	AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	Estonia	23	Anne katlamaja	EE-KL-0021	2009-01-12			AS Fortum Tartu		AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Margus Raud	Turu 18		51013	Tartu	EE	59090	47805	59090	73139	59090	92249	73139	89153	73139	28131	73139	33652	48237	17489	60688	22727	52464	25536	43507	25703	35485	28416	28378		23314		19687		16176		12797		
Estonia	100-Holding Account	AS Anne Soojus 	24	10051872	open	Account holder	AS Anne Soojus	AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	Estonia	24	Ropka katlamaja	EE-KL-0022	2009-01-12			AS Fortum Tartu		AS Anne Soojus	Ringtee 8	51013	Tartu	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Margus Raud	Turu 18		51013	Tartu	EE	14800	23848	14327	16947	14278	13004	16947	12559	16947	5056	16947	3778	8117	1525	12532	500	12442	0	11135	3190	9863	583	8629		7434		6277		5157		4080		
Estonia	100-Holding Account	AS Anne Soojus 	25	10051872	open	Account holder	AS Anne Soojus	AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	Estonia	25	Turu katlamaja	EE-KL-0023	2009-01-12			AS Fortum Tartu		AS Anne Soojus	Turu 18	51014	Tartu	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Margus Raud	Turu 18		51013	Tartu	EE	44365	25520	48127	28066	49256	25009	28066	17914	28066	8783	28066	4126	8406	2061	18236	3784	19565	2665	17509	0	0	Not Reported	0		0		0		0		0		
Estonia	100-Holding Account	AS Anne Soojus 	26	10051872	open	Account holder	AS Anne Soojus	AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	Estonia	26	Tulbi katlamaja	EE-KL-0024	2009-01-12			AS Fortum Tartu		AS Anne Soojus	Tulbi 12	50412	Tartu	EE			20-Combustion of fuels							11142	6262	11477	7133	11821	7677	7133	4230	7133	5124	7133	3803	4277	2612	5705	3082	5436	1463	4865	1610	4309	669	3771		3249		2745		2257		1787		
Estonia	100-Holding Account	AS Anne Soojus 	27	10051872	open	Account holder	AS Anne Soojus	AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	Estonia	27	Aardla katlamaja	EE-KL-0025	2009-01-12			AS Fortum Tartu		AS Anne Soojus	Aardla 113	50412	Tartu	EE			20-Combustion of fuels							5537	2145	5657	2985	5783	2350	2985	2999	2985	1366	2985	194	1029	220	2007	50	10529	21	9426	7	8351	2	7311		6301		5324		4379		3469		
Estonia	100-Holding Account	AS Eraküte 	28	10419088	open	Account holder	AS Eraküte	AS Eraküte	Punane 36	13619	Tallinn	Estonia	28	Tuglase katlamaja	EE-KL-0026	2009-01-12			Dalkia International		AS Eraküte	Vaksali 51	51014	Tartu	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Kristjan Rahu	AS Eraküte	Punane 36	13619	Tallinn	EE	4808	4472	5049	4195	5301	3916	4195	5666	4195	7165	4195	5358	6063	3553	5129	4678		Excluded		Not Reported		Not Reported											
Estonia	100-Holding Account	AS Eraküte 	29	10419088	open	Account holder	AS Eraküte	AS Eraküte	Punane 36	13619	Tallinn	Estonia	29	AS Eraküte Valga Osakond	EE-KL-0027	2009-01-12			Dalkia International		AS Eraküte Valga Osakond	Pärna pst 15	68206	Valga	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Kristjan Rahu	AS Eraküte	Punane 36	13619	Tallinn	EE	14566	6802	14840	8763	15122	4115	8763	1786	8763	2487	8763	3075	247	1602	4505	1328	9047	847	8096	875	7172	348	6275		5406		4564		3750		2967		
Estonia	100-Holding Account	Grove Invest OÜ 	30	10650963	closed	Account holder	Grove Invest OÜ	Pärnu mnt 69B		10134	Tallinn	Estonia	30	TVMK AS	EE-KL-0000	2005-11-14					TVMK AS	Pärnu mnt 69B	10134	Tallinn	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Jüri Treufeld	OÜ Grove Invest	Pärnu mnt 69B	10134	Tallinn	EE	12173	6098	14982	500	16855					Not Reported		Not Reported																					
Estonia	100-Holding Account	Tootsi Turvas AS 	31	10021374	open	Account holder	Tootsi Turvas AS	Tootsi Turvas AS	Tööstuse 1	87501	Pärnumaa	Estonia	31	Tootsi Turvas AS	EE-KL-0028	2009-01-12			Vapo OY		Tootsi Turvas AS	Tööstuse 1, Tootsi	87501	Pärnumaa	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Ülo Stokkeby	Tootsi Turvas AS	Tööstuse 1	87501	Pärnumaa	EE	67282	29488	69300	19241	71379	34513	19241	17695	19241	12926	19241	13902	23347	7465	21294	0		Not Reported		Not Reported		Not Reported											
Estonia	100-Holding Account	Sangla Turvas AS 	32	10148132	open	Account holder	Sangla Turvas AS	Sangla Turvas AS	Puhja alevik	61301	Tartumaa	Estonia	32	Sangla Turvas AS	EE-KL-0029	2009-01-12					Sangla Turvas AS	Puhja alevik	61301	Tartumaa	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Mati Miil	AS Sangla Turvas	Puhja alev	61301	Tartumaa	EE	55547	19591	55547	30087	55547	29844	30087	12966	30087	988	30087	0	30087	0	30087	0		Not Reported		Not Reported		Not Reported											
Estonia	100-Holding Account	Danpower Eesti AS 	33	10351812	open	Account holder	Danpower Eesti AS	Danpower Eesti AS	Vilja 14	65606	Võru	Estonia	33	Danpower Eesti AS	EE-KL-0030	2009-01-12					Danpower Eesti AS	Põllu 11	65606	Võru	EE			20-Combustion of fuels	Juhan Aguraiuja	Danpower Eesti AS	Pirita tee 20P	10127	Tallinn	EE	28912	7007	28912	2373	28912	1000	2373	322	2373	368	2373	692	1547	440	1960	622	10696	646	9573	370	8479	159	7418		6390		5396		4434		3508		
Estonia	100-Holding Account	AS Tallinna Küte 	34	10811060	open	Account holder	AS Tallinna Küte	AS Tallinna Küte	Punane 36	13619	Tallinn	Estonia	34	Mustamäe katlamaja	EE-KL-0031	2009-01-12			Dalkia International		AS Tallinna Küte	Kadaka tee 181	12618	Tallinn	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Kristjan Rahu	AS Tallinna Küte	Punane 36	13619	Tallinn	EE	186500	88639	192100	94244	197900	84533	94244	86660	94244	96282	94244	109401	92342	91766	93293	114771	80537	98729	72074	90661	63839	85847	55855		48117		40629		33384		26410		
Estonia	100-Holding Account	AS Tallinna Küte 	35	10811060	open	Account holder	AS Tallinna Küte	AS Tallinna Küte	Punane 36	13619	Tallinn	Estonia	35	Kadaka katlamaja	EE-KL-0032	2009-01-12			Dalkia International		AS Tallinna Küte	Marja 5	10617	Tallinn	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Kristjan Rahu	AS Tallinna Küte	Punane 36	13619	Tallinn	EE	136967	94415	141567	82082	146367	90438	82082	74757	82082	68837	82082	71931	78738	57650	80410	92311	70417	66415	61553	72179	54520	56714	47702		41093		34698		28511		22554		
Estonia	100-Holding Account	AS Tallinna Küte 	36	10811060	open	Account holder	AS Tallinna Küte	AS Tallinna Küte	Punane 36	13619	Tallinn	Estonia	36	Ülemiste katlamaja	EE-KL-0033	2009-01-12			Dalkia International		AS Tallinna Küte	Masina 18	10144	Tallinn	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Kristjan Rahu	AS Tallinna Küte	Punane 36	13619	Tallinn	EE	98058	2181	98203	2995	98353	23814	2995	4566	2995	8138	2995	10883	14531	9248	8763	24125	7128	5146	6379	4203	5650	3433	4943		4259		3596		2955		2337		
Estonia	100-Holding Account	AS Kunda Nordic Tsement 	37	10156772	open	Account holder	AS Kunda Nordic Tsement	AS Kunda Nordic Tsement	Jaama 2	44106	Kunda	Estonia	37	AS Kunda Nordic Tsement	EE-KL-0040	2005-11-09					AS Kunda Nordic Tsement	Jaama 2	44106	Kunda	EE			1-Combustion installations with a rated thermal input exceeding 20 MW	Kalle Kikas	AS Kunda Nordic Tsement	Jaama 2	44106	Kunda	EE	770921	745620	794049	801950	1098000	1176775	801950	1178661	801950	510870	801950	610885	872970	811025	837460	763767	718935	748123	706447	785695	693813	379310	340524		334072		327558		320962		314344		
Estonia	100-Holding Account	AS Nordkalk 	38	10656606	open	Account holder	AS Nordkalk	AS Nordkalk	Vasalemma	76101	Harjumaa	Estonia	38	AS Nordkalk	EE-KL-0041	2009-01-12			Nordkalk Oyj Abp		AS Nordkalk	Faehlmanni 11A, Rakke	46301	Lääne-Virumaa	EE			6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	Andres Rammul	Faehlmanni 11A	Faehlmanni 11A	46301	Lääne-Virumaa	EE	54019	34621	75627	39582	86431	41221	39582	37916	39582	24055	39582	25962	29519	34071	102513	66736	3108122786*****	63555	3054122390*****	44181	2999521993*****	39936	2944321597*****		2888521200*****		2832220804*****		2775120407*****		2717920011*****		
Estonia	100-Holding Account	Saint-Gobain Ehitustooted AS 	39	10080431	open	Account holder	Saint-Gobain Ehitustooted AS	Saint-Gobain Ehitustooted AS	Peterburi tee 75	11415	Tallinn	Estonia	39	Saint-Gobain Ehitustooted AS tehas Fibo ExClay	EE-KL-0042	2009-01-12			Compagnie de Saint-Gobain		Saint-Gobain Ehitustooted AS	Häädemeeste vald, Arumetsa küla	86001	Pärnumaa	EE			32-Manufacture of ceramics	Tormis Vilberg	Peterburi tee 75		11415	Tallinn	EE	48680	46689	51601	50976	103202	42273	50976	32439	50976	0	50976	0	6484	0	28730	0		Not Reported		Not Reported													
Estonia	100-Holding Account	O-I Production Estonia AS 	40	10088776	open	Account holder	O-I Production Estonia AS	Tehase 7		79101	Järvakandi	Estonia	40	O-I Production Estonia AS	EE-KL-0043	2009-01-12			OI Finnish Holdings OY		Tehaste 7	Tehaste 7	79101	Järvakandi	EE			7-Installations for the manufacture of glass including glass fibre	Andres Luhtoja	Järvakandi Klaas AS	Tehaste 7	79101	Järvakandi	EE	35933	32476	38009	35066	41960	37646	35066	33786	35066	35246	35066	40999	36674	43139	35870	40360	24815	43902	24383	33530	23947	33380	23506		23061		22612		22156		21700		
Estonia	100-Holding Account	Wienerberger AS 	41	10732299	closed	Account holder	Wienerberger AS	Wienerberger AS	Kordoni 1	43401	Aseri	Estonia	41	Aseri tellisetehas	EE-KL-0044	2009-01-12	2010-12-31		Wienerberger OY AB		Wienerberger AS	Kordoni 1	43401	Aseri	EE			32-Manufacture of ceramics	Christian Schügerl	Kordoni 1	N/A	43401	Aseri	EE	9129	6667	11653	6077	13208	3126	6077	2365	6077	21	6077	24	0	Not Reported	0																		
Estonia	100-Holding Account	Horizon Tselluloosi ja Paberi AS 	42	10089165	open	Account holder	Horizon Tselluloosi ja Paberi AS	Horizon Tselluloosi ja Paberi AS	Anija mnt 10	74305	Kehra	Estonia	42	Horizon Tselluloosi ja Paberi AS	EE-KL-0046	2009-01-12					Horizon Tselluloosi ja Paberi AS	Anija mnt 10	74305	Kehra	EE			9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	Aime-Kersti Kelder	Horizon Tselluloosi ja Paberi AS	Anija mnt 10	74305	Kehra	EE	73500	51115	78250	49559	83122	44009	49559	37996	49559	34835	49559	39023	35953	35503	42756	27714	93787	20237	92158	28515	90510	24322	88844		87161		85461		83740		82014		
Estonia	100-Holding Account	AS Estonian Cell 	43	10679323	open	Account holder	AS Estonian Cell	AS Estonian Cell	Jaama 21	44106	Kunda	Estonia	43	AS Estonian Cell	EE-KL-0047	2009-01-12					AS Estonian Cell	Jaama 21	44106	Kunda	EE			9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	Siiri Lahe	AS Estonian Cell	Jaama 21	44106	Kunda	EE	0	0	31038	14344	47750	23245	14344	24995	14344	23499	14344	24774	33912	25976	24128	29604	23577	29469	23168	26261	22754	22662	22335		21911		21485		21052		20617		
