National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Type	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry/Revocation Date	Subsidiary Company	Parent Company	E-PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	
United Kingdom	100-Holding Account	Apache Beryl I Limited 	16	FC005975	open	Account holder	Apache Beryl I Limited	Stoneywood Park, Stoneywood Road	Dyce	AB11 7DZ	Aberdeen	United Kingdom	16	Beryl Alpha	GB-DTI1600	2005-05-17					MNSL	Grampian House	AB10 1SA	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Simon Taylor	Apache North Sea Limited	Alba Gate, Stoneywood Park	AB21 7DZ	Aberdeen	GB	477195	446199	477195	437256	477195	443753	424228	443101	424228	438639	424228	422404	424228	394993	424228	378101	197253	389467	193827	352678	190360	380511	186858		183317		179743		176124		172492		
United Kingdom	100-Holding Account	Apache Beryl I Limited 	17	FC005975	open	Account holder	Apache Beryl I Limited	Stoneywood Park, Stoneywood Road	Dyce	AB11 7DZ	Aberdeen	United Kingdom	17	Beryl Bravo	GB-DTI1700	2005-05-17					Alba Gate	Stoneywood Road, Dyce	AB21 7DZ	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Michael Munro	19 Dawson Brae		AB32 6NU	Aberdeen	GB	295282	240926	295282	264427	295282	238629	272159	240103	272159	245004	272159	226430	272159	206050	272159	206449	185158	225476	181942	207146	178688	192951	175400		172077		168721		165324		161915		
United Kingdom	100-Holding Account	Perenco UK Limited 	18	04653066	open	Account holder	Perenco UK Limited	Anchor House	15-19 Britten Street	SW3 3TY	London	United Kingdom	18	Thames Alpha	GB-DTI1011	2005-05-17					Grampian House	Union Row	AB10 1SA	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Sinead Obeng	1 Franklin's Row		sw3 4sw	London	GB	98052	102936	98052	117333	98052	111290	97703	70893	97703	66730	97703	53076	97703	18952	97703	17996	23338	14175	22933	5453	0	2076	0		0		0		0		0		
United Kingdom	100-Holding Account	Perenco UK Limited 	19	04653066	open	Account holder	Perenco UK Limited	Anchor House	15-19 Britten Street	SW3 3TY	London	United Kingdom	19	Indefatigable 23A	GB-DTI1900	2005-05-17					29 Duke of York Square (1st Floor)	XXX	SW3 4LY	London	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Olayinka Lawal	10 Duke of York Square		SW3 4LY	London	GB	277825	180582	277825	161431	277825	163916	224886	159442	224886	157236	224886	159620	224886	157004	224886	147207	133282	156244	130967	149645	128624	154937	126258		123866		121450		119005		116551		
United Kingdom	100-Holding Account	Perenco UK Limited 	20	04653066	open	Account holder	Perenco UK Limited	Anchor House	15-19 Britten Street	SW3 3TY	London	United Kingdom	20	Leman 27A	GB-DTI2000	2005-05-17					29 Duke of York Square (1st Floor)	XXX	SW3 4LY	London	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Olayinka Lawal	10 Duke of York Square		SW3 4LY	London	GB	170303	168790	170303	148979	170303	154223	123797	167185	123797	159864	123797	159288	123797	158927	123797	163631	136416	162672	134047	106166	131649	150907	129227		126779		124307		121804		119292		
United Kingdom	100-Holding Account	Chevron North Sea Limited 	21	1546623	open	Account holder	Chevron North Sea Limited	Westferry Circus 1	XXX	E14 4HA	London	United Kingdom	21	Captain FPSO	GB-DTI2100	2005-05-19					1 Westferry Circus	XXX	E14 4HA	London	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Jonathan Acolatse	60 Pedley Road	Chadwell Heath	RM8 1XE	London	GB	108623	97360	108623	89752	108623	94978	105736	110150	105736	96448	105736	114583	105736	96890	105736	84167	44636	96288	43860	72778	43076	83327	42283		41482		40673		39854		39033		
United Kingdom	100-Holding Account	Chevron North Sea Limited 	22	1546623	open	Account holder	Chevron North Sea Limited	Westferry Circus 1	XXX	E14 4HA	London	United Kingdom	22	Alba Northern	GB-DTI2200	2005-05-19					1 Westferry Circus	XXX	E14 4HA	London	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Jonathan Acolatse	60 Pedley Road	Chadwell Heath	RM8 1XE	London	GB	139677	148587	139677	154423	139677	150750	214427	181550	214427	195623	214427	207191	214427	194449	214427	197467	68015	170668	66834	175326	65638	168874	64431		63210		61977		60729		59477		
United Kingdom	100-Holding Account	Chevron North Sea Limited 	23	1546623	open	Account holder	Chevron North Sea Limited	Westferry Circus 1	XXX	E14 4HA	London	United Kingdom	23	Alba FSU	GB-DTI2300	2005-05-19					1 Westferry Circus	XXX	E14 4HA	London	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Jonathan Acolatse	60 Pedley Road	Chadwell Heath	RM8 1XE	London	GB	13885	11906	13885	10826	13885	9526	11146	10445	11146	5341	11146	18104	11146	23733	11146	7102	2436	6353	2394	5984	2351	6708	2308		2264		2220		2176		2131		
United Kingdom	100-Holding Account	ConocoPhillips (U.K.) Limited 	24	00524868	open	Account holder	ConocoPhillips (U.K.) Limited	Portman House	2 Portman Street	W1H 6DU	London	United Kingdom	24	LOGGS	GB-DTI2400	2005-05-19					Portman House	2 Portman Street	W1H 6DU	London	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Mark Chapman	Portman House	2 Portman Street	W1H 6DU	London	GB	239025	222066	239025	221433	239025	201783	193665	256842	193665	252215	193665	221341	193665	202102	193665	177566	180685	179946	177547	158780	174372	174204	171163		167921		164646		161331		158004		
United Kingdom	100-Holding Account	ConocoPhillips (U.K.) Limited 	25	00524868	open	Account holder	ConocoPhillips (U.K.) Limited	Portman House	2 Portman Street	W1H 6DU	London	United Kingdom	25	Murdoch	GB-DTI2500	2005-05-19					Portman House	2 Portman Street	W1H 6DU	London	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Mark Chapman	Portman House	2 Portman Street	W1H 6DU	London	GB	242768	167223	242768	169794	242768	156772	177696	170785	177696	170677	177696	170183	177696	151802	177696	124012	133587	140117	131267	118568	128919	93439	63274		62075		60865		59639		58409		
United Kingdom	100-Holding Account	Eni Hewett Limited 	26	SC90159	open	Account holder	Eni Hewett Limited	Eni House	10 Ebury Bridge Road	SW1W 8PZ	London	United Kingdom	26	Hewett 48/29A	GB-DTI2600	2005-05-19					5th Floor	30 Old Burlington Street	W1S 3AR	London	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Filippo Corvi	Piazza Vanoni,1		20097	San Donato Milanese	IT	58599	50086	58599	49665	58599	40510	45679	26598	45679	48275	45679	22334	45679	38451	45679	49370	29445	40720	28933	50365	28416	53435	27893		27364		26831		26291		25748		
United Kingdom	100-Holding Account	Talisman Sinopec Energy UK Limited 	27	825828	open	Account holder	Talisman Sinopec Energy UK Limited	20 - 22 Bedford Row		WC1R 4JS	London	United Kingdom	27	Montrose Alpha	GB-DTI2700	2005-05-19					Talisman House	163 Holburn Street	AB10 6BZ	Aberdeen	GB			20-Combustion of fuels	Elaine Morrice	163 Holburn Street		AB10 6BZ	Aberdeen	GB	91543	58695	91543	41677	91543	63835	198528	129016	198528	114671	198528	85588	198528	88800	198527	85616	110463	76766	54272	25368	0	62626	52321		51330		50329		49315		48299		
United Kingdom	100-Holding Account	ConocoPhillips (U.K.) Limited 	28	00524868	closed	Account holder	ConocoPhillips (U.K.) Limited	Portman House	2 Portman Street	W1H 6DU	London	United Kingdom	28	North Sea Producer FPSO (MacCulloch)	GB-DTI2800	2005-05-19	2015-09-24				Portman House	2 Portman Street	W1H 6DU	London	GB			20-Combustion of fuels	Mark Chapman	Portman House	2 Portman Street	W1H 6DU	London	GB	57292	52183	57292	44540	57292	40123	97165	56978	97165	79768	97165	92109	97165	83541	97165	66037	51446	51286	25276	56920	49648	27607	0		0		0		0		0		
United Kingdom	100-Holding Account	ConocoPhillips Petroleum Company Ltd 	29	792712	open	Account holder	ConocoPhillips Petroleum Company Ltd	Portman House	2 Portmand Street	W1H 6DU	London	United Kingdom	29	Judy	GB-DTI2900	2005-05-19					Portman House	2 Portman Street	W1H 6DU	London	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Mark Chapman	Portman House	2 Portmand Street	W1H 6DU	London	GB	193000	243736	193000	244195	193000	190139	167502	227988	167502	257569	167502	243542	167502	231187	167502	197249	165959	175170	163077	267886	160160	262569	157213		154235		151227		148182		145126		
United Kingdom	100-Holding Account	ConocoPhillips (U.K.) Limited 	30	00524868	open	Account holder	ConocoPhillips (U.K.) Limited	Portman House	2 Portman Street	W1H 6DU	London	United Kingdom	30	Viking	GB-DTI3000	2005-05-19					Portman House	2 Portman Street	W1H 6DU	London	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Mark Chapman	Portman House	2 Portman Street	W1H 6DU	London	GB	151013	137030	151013	160343	151013	157087	115960	167298	115960	137111	115960	165945	115960	137087	115960	104078	138982	105115	136568	86643	134126	83390	131658		129164		126645		124095		121536		
United Kingdom	100-Holding Account	Amerada Hess Ltd 	31		closed	Account holder	Amerada Hess Ltd	Amerada Hess Limited	1 Berry Sreet	AB25 12HF	Aberdeen	United Kingdom	31	Uisge Gorm	GB-DTI3100	2005-06-01	2010-02-18				Amerada Hess Limited	1 Berry Sreet	AB25 12HF	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Derek Turner	Amerada Hess Limited	1 Berry Sreet	AB25 12HF	Aberdeen	GB	46330	49026	46330	46373	46330	32752	94179	27683	0		0		0		0																		
United Kingdom	100-Holding Account	Total E&amp;P UK Limited 	32	00811900	open	Account holder	Total E&amp;P UK Limited	18th Floor, 10 Upper Bank Street	Canary Wharf	E14 5BF	London	United Kingdom	32	Alwyn North	GB-DTI3200	2005-05-17					Crawpeel Road	Altens Industrial Estate	AB12 3FG	Aberdeen	GB			20-Combustion of fuels	Calum MacPherson	TOTAL E&amp;P UK Ltd	Crawpeel Road	AB12 3FG	Aberdeen	GB	388655	342179	388655	333407	388655	313996	424333	306999	448208	313455	448208	330886	448208	335838	456256	327280	159714	331124	156940	319273	154134	274881	151298		148431		145537		142606		139666		
United Kingdom	100-Holding Account	Total E&amp;P UK Limited 	33	00811900	open	Account holder	Total E&amp;P UK Limited	18th Floor, 10 Upper Bank Street	Canary Wharf	E14 5BF	London	United Kingdom	33	Elgin PUQ	GB-DTI3300	2005-05-17					Crawpeel Road	Altens Industrial Estate	AB12 3FG	Aberdeen	GB			20-Combustion of fuels	Calum MacPherson	TOTAL E&amp;P UK Ltd	Crawpeel Road	AB12 3FG	Aberdeen	GB	414095	411026	414095	400922	414095	372090	535858	533945	535858	405482	535858	367134	535858	348737	535858	98289	99289	223318	390256	271008	383276	322423	376224		369096		361899		354612		347299		
United Kingdom	100-Holding Account	Maersk Oil UK Limited 	34		closed	Account holder	Maersk Oil UK Limited	Crawpeel Road	Altens	AB12 3LG	Aberdeen	United Kingdom	34	Global Producer III	GB-DTI4700	2005-05-19					Ninian House, Crawpeel Road	Altens	AB12 3LG	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	GORDON GRAHAM	Crawpeel Road	Altens	AB12 3LG	Aberdeen	GB	101877	105285	101877	52085	101877							Not Reported																					
United Kingdom	100-Holding Account	Maersk Oil UK Limited 	35	00946986	open	Account holder	Maersk Oil UK Limited	Crawpeel Road	Altens	AB12 3LG	Aberdeen	United Kingdom	35	Gryphon Alpha	GB-DTI4800	2005-05-18					Ninian House, Crawpeel Road	Altens	AB12 3LG	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Jo Harrison	Maersk Oil North Sea UK Limited	Crawpeel Road	AB12 3LG	Aberdeen	GB	75169	87477	75169	86803	75169	91576	119354	122977	119354	127677	119354	145455	119354	28438	119354	7433	0	88301	74320	130375	72991	136626	71648		70291		68920		67532		66140		
United Kingdom	100-Holding Account	Maersk Oil UK Limited 	36	00946986	open	Account holder	Maersk Oil UK Limited	Crawpeel Road	Altens	AB12 3LG	Aberdeen	United Kingdom	36	Janice Alpha	GB-DTI4900	2005-05-17					Ninian House, Crawpeel Road	Altens	AB12 3LG	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Jo Harrison	Maersk Oil North Sea UK Limited	Crawpeel Road	AB12 3LG	Aberdeen	GB	72914	74130	72914	74594	72914	49022	162158	42912	162158	80221	206530	120837	193976	99218	194064	110553	44038	105264	43273	90562	42499	93833	41717		40927		40129		39321		38510		
United Kingdom	100-Holding Account	Nexen Petroleum U.K. Limited 	37	01051137	open	Account holder	Nexen Petroleum U.K. Limited	Prospect House	97 Oxford Road	UB8 1LU	Uxbridge	United Kingdom	37	Scott	GB-DTI5100	2005-05-19					Charter Place	Vine Street	UB8 1JG	Uxbridge	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Jason Day	10	Harrow Court	RG1 6JF	Reading	GB	310477	205350	310477	234656	310477	232929	272375	258015	272375	231589	272375	259428	272375	245876	272375	264876	68436	241300	67248	269708	66045	285644	64830		63602		62361		61106		59846		
United Kingdom	100-Holding Account	MARATHON OIL U.K. LLC 	38	BR001797	open	Account holder	MARATHON OIL U.K. LLC	Marathon House	Anderson Drive	AB15 6FZ	Aberdeen	United Kingdom	38	Brae Alpha	GB-DTI5200	2005-05-19					Marathon House	Anderson Drive	AB15 6FZ	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Amanda George	Marathon House	Anderson Drive	AB15 6FZ	Aberdeen	GB	245547	199372	245547	235486	245547	211927	250389	259730	250366	312978	250366	473967	358722	306008	442884	282841	175333	342844	172287	268204	86715	240685	85119		83507		81878		80229		78575		
United Kingdom	100-Holding Account	MARATHON OIL U.K. LLC 	39	BR001797	open	Account holder	MARATHON OIL U.K. LLC	Marathon House	Anderson Drive	AB15 6FZ	Aberdeen	United Kingdom	39	Brae Bravo	GB-DTI5300	2005-05-19					Marathon House	Anderson Drive	AB15 6FZ	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Amanda George	Marathon House	Anderson Drive	AB15 6FZ	Aberdeen	GB	470625	357919	470625	304457	470625	368151	409915	340665	409787	335893	409787	335477	409787	238684	409915	278712	138883	250629	136471	251931	134030	291630	131564		129072		126555		124006		121449		
United Kingdom	100-Holding Account	MARATHON OIL U.K. LLC 	40	BR001797	open	Account holder	MARATHON OIL U.K. LLC	Marathon House	Anderson Drive	AB15 6FZ	Aberdeen	United Kingdom	40	East Brae	GB-DTI5400	2005-05-17					Marathon House	Anderson Drive	AB15 6FZ	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	Amanda George	Marathon House	Anderson Drive	AB15 6FZ	Aberdeen	GB	289041	258162	289041	221523	289041	179601	254244	278423	254244	267405	552815	185044	353677	107066	365041	133687	241288	164392	237097	131970	116429	89056	114287		112121		109935		107721		105050		
United Kingdom	100-Holding Account	Talisman Energy (UK) Limited 	41		closed	Account holder	Talisman Energy (UK) Limited	Talisman House	163 Holburn Street	AB10 6BZ	Aberdeen	United Kingdom	41	Saltire Alpha	GB-DTI5500	2005-05-19					Talisman House	163 Holburn Street	AB10 6BZ	Aberdeen	GB			1-Combustion installations with a rated thermal input exceeding 20 MW	HarryP Podesta	Talisman House	163 Holburn Street	AB10 6BZ	Aberdeen	GB	297	12	297		297							Not Reported																					
United Kingdom	100-Holding Account	Talisman Sinopec Energy UK Limited 	42	825828	open	Account holder	Talisman Sinopec Energy UK Limited	20 - 22 Bedford Row		WC1R 4JS	London	United Kingdom	42	Piper Bravo	GB-DTI5600	2005-05-19					Talisman House	163 Holburn Street	AB10 6BZ	Aberdeen	GB			20-Combustion of fuels	Elaine Morrice	163 Holburn Street		AB10 6BZ	Aberdeen	GB	293849	276811	293849	224942	293849	245073	291919	346741	291919	328090	291919	332028	291918	313139	291918	305144	127893	234592	125672	236430	123424	264899	121153		118858		116540		114193		111839		
United Kingdom	100-Holding Account	Talisman Sinopec Energy UK Limited 	43	825828	open	Account holder	Talisman Sinopec Energy UK Limited	20 - 22 Bedford Row		WC1R 4JS	London	United Kingdom	43	Claymore Alpha	GB-DTI5700	2005-05-19					Talisman House	163 Holburn Street	AB10 6BZ	Aberdeen	GB			20-Combustion of fuels	Elaine Morrice	163 Holburn Street		AB10 6BZ	Aberdeen	GB	234362	223306	234362	236582	234362	262562	225663	202226	225663	227033	225663	229486	225663	187214	225663	211172	152144	106204	74751	138862	73414	163572	144127		141396		138639		135847		133046		
United Kingdom	100-Holding Account	Talisman Sinopec Energy UK Limited 	44	825828	open	Account holder	Talisman Sinopec Energy UK Limited	20 - 22 Bedford Row		WC1R 4JS	London	United Kingdom	44	Tartan Alpha	GB-DTI5800	2005-05-19					Talisman House	163 Holburn Street	AB10 6BZ	Aberdeen	GB			20-Combustion of fuels	Elaine Morrice	163 Holburn Street		AB10 6BZ	Aberdeen	GB	173671	142566	173671	129882	173671	137255	201732	174937	201732	174939	201732	169342	201732	149177	201732	83862	56387	23814	0	24094	0	108203	106831		104807		102763		100694		98617		
