National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Type	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry/Revocation Date	Subsidiary Company	Parent Company	E-PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	
Romania	100-Holding Account	OMV PETROM SA 	11	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	11	Bateria 6 Gorgoteni	RO-DB-02-2007	2008-04-18	2011-04-29	Bateria 6 Gorgoteni	PETROM SA - Membru OMV GRUP		Dezbenzinarii		137240	Gura Ocnitei	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Cristina Enoiu	Calea Dorobantilor 239	sector 1	010567	Bucuresti	RO	0		0		20296	13554	17674	10510	17674	12109	17674	5331	0		0																		
Romania	100-Holding Account	OMV PETROM SA 	12	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	12	Bateria 1 Moreni	RO-DB-01-2007	2008-04-18	2011-04-29	Bateria 1 Moreni	PETROM SA - Membru OMV GRUP		Alexandru Ioan Cuza, nr.6		135300	Moreni	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Cristina Enoiu	Calea Dorobantilor 239	sector 1	010567	Bucuresti	RO	0		0		9876	1548	8356	2715	8355	2267	8355	0	0		0																		
Romania	100-Holding Account	OMV PETROM SA 	13	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	13	Bateria 30 Pascov	RO-DB-03-2007	2008-04-18	2013-01-01	Bateria 30 Pascov	PETROM SA - Membru OMV GRUP		Pascov		135300	Moreni, Cartier Schela Mare	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Cristina Enoiu	Calea Dorobantilor 239	sector 1	010567	Bucuresti	RO	0		0		9514	10418	8034	10241	8034	10731	8034	14604	8034	16268	8033	15326																	
Romania	100-Holding Account	OMV PETROM SA 	14	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	14	Petrom SA  Combinat DOLJCHIM Craiova	RO-04-3-2011	2011-06-08	2013-01-01	Petrom SA  Combinat DOLJCHIM Craiova	PETROM SA - Membru OMV GRUP		Str. M. Eminescu, nr 105		207340	Isalnita	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Cristina Enoiu	Calea Dorobantilor 239	sector 1	010567	Bucuresti	RO	0		0		565766	643781	497850	531115	497849	316540	497849	130492	497849	14523	497849	6147																	
Romania	100-Holding Account	OMV PETROM SA 	15	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	15	Dezbenzinare Craiova	RO-DJ-01-2007	2008-04-18	2011-11-24	Dezbenzinare Craiova	PETROM SA - Membru OMV GRUP		Teilor nr 104		10567	Craiova	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Cristina Enoiu	Calea Dorobantilor 239	sector 1	010567	Bucuresti	RO	0		0		15649	11266	13624	10683	13624	10958	13624	11393	13624	2220	13624	Not Reported																	
Romania	100-Holding Account	OMV PETROM SA 	16	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	16	COMPRESOARE SLAVUTA	RO-GJ-05-2007	2008-04-18	2013-01-01	COMPRESOARE SLAVUTA	PETROM SA - Membru OMV GRUP		Slavuta		10567	Slavuta	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Cristina Enoiu	Calea Dorobantilor 239	sector 1	010567	Bucuresti	RO	0		0		36281	15185	31878	11533	31878	11285	31878	12359	31878	13505	31877	9243																	
Romania	100-Holding Account	OMV PETROM SA 	17	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	17	COMPRESOARE BARBATESTI	RO-182-2013	2008-04-18		COMPRESOARE BARBATESTI	PETROM SA - Membru OMV GRUP		Barbatesti- Gorj		217055	Barbatesti	RO			20-Combustion of fuels	Cristina Enoiu	Bld. Timisoara, nr. 35, sector 6		061311	Bucuresti	RO	0		0		28595	13201	25226	10249	25226	10069	25225	10730	25225	13536	25225	23783	12669	32911	12449	28492	12227	22543	12002		11774		11545		11312		11079		
Romania	100-Holding Account	OMV PETROM SA 	18	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	18	COMPRESOARE BULBUCENI	RO-GJ-04-2007	2008-04-18	2013-01-01	COMPRESOARE BULBUCENI	PETROM SA - Membru OMV GRUP		Bulbuceni		10567	Bulbuceni	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Cristina Enoiu	Calea Dorobantilor 239		010567	Bucuresti	RO	0		0		2642	7212	2575	6948	2575	10851	2575	12512	2575	8128	2574	6746																	
Romania	100-Holding Account	OMV PETROM SA 	19	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	19	COMPRESOARE BUSTUCHIN	RO-181-2013	2008-04-18		COMPRESOARE BUSTUCHIN	PETROM SA - Membru OMV GRUP		Bustuchin- Gorj		217115	Bustuchin	RO			20-Combustion of fuels	Cristina Enoiu	Bld. Timisoara, nr. 35, sector 6	sector 1	061311	Bucuresti	RO	0		0		28718	35116	25214	31084	25214	31527	25214	28135	25214	28420	25214	37251	32845	38064	32275	31255	31698	21165	31114		30525		29930		29327		28722		
Romania	100-Holding Account	OMV PETROM SA 	20	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	20	Centrala IPROM, STATII COMPRESOARE	RO-186-2013	2008-04-18		Centrala IPROM, STATII COMPRESOARE	PETROM SA - Membru OMV GRUP		Ticleni- Gorj		215600	Ticleni	RO			20-Combustion of fuels	Cristina Enoiu	Bld. Timisoara nr. 35, sector 6		061311	Bucuresti	RO	0		0		35590	55994	31291	40801	31291	39893	31291	45663	31291	34921	31291	20486	31540	12630	30992	8419	20952	8897	20566		20177		19783		19385		18986		
Romania	100-Holding Account	OMV PETROM SA 	21	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	21	DEETANIZARE TURBUREA	RO-183-2013	2008-04-18		DEETANIZARE TURBUREA	PETROM SA - Membru OMV GRUP		Turburea- Gorj		217515	Turburea	RO			20-Combustion of fuels	Cristina Enoiu	Bld. Timisoara, nr. 35, sector 6		061311	Bucuresti	RO	0		0		45245	32948	39686	33296	39686	23600	39686	26007	39686	31398	39685	37154	33055	35832	32481	40953	11370	45544	17826		17488		17147		16802		16455		
Romania	100-Holding Account	OMV PETROM SA 	22	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	22	St.deTrat.TiteiIc.,Sect.MTT Gaze,Unit.Ciuresti	RO-OT-01-2007	2008-04-18	2009-05-20	St.deTrat.TiteiIc.,Sect.MTT Gaze,Unit.Ciuresti	PETROM SA - Membru OMV GRUP		Ciuresti		237225	Icoana	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Cristina Enoiu	Calea Dorobantilor 239	sector 1	010567	Bucuresti	RO	0		0		7280	5507	6415	5550	6414	0	6414	Not Reported	6414		6414																		
Romania	100-Holding Account	OMV PETROM SA 	23	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	23	Unit.deProd.Petr.Bold.,Sect.Gaze,Bat.17Bold.-Sca.	RO-178-2013	2008-04-18	2013-07-18	Unit.deProd.Petr.Bold.,Sect.Gaze,Bat.17Bold.-Sca.	PETROM SA - Membru OMV GRUP		DN 1A, nr. 43, jud. Prahova		105300	Boldesti - Scaieni	RO			20-Combustion of fuels	Cristina Enoiu	Bld. Timisoara, nr. 35, sector 6		061311	Bucuresti	RO	0		0		19027	14458	16068	19864	16067	20278	16067	18944	16067	15973	16067	14292	10813	3153	10625		10435		10243		10049		9853		9655		9456		
Romania	100-Holding Account	OMV PETROM SA 	24	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	24	CENTRALA TERMICA DEZBENZINAREA CALACEA	RO-195-2013	2008-04-18		CENTRALA TERMICA DEZBENZINAREA CALACEA	PETROM SA - Membru OMV GRUP		Calacea Nr. Cadastral 5182		900900	Calacea	RO			20-Combustion of fuels	Cristina Enoiu	Bld. Timisoara, nr. 35, sector 6		061311	Bucuresti	RO	0		0		29172	24345	23835	17596	23835	16058	23835	16569	23834	13778	23834	12179	10957	14696	21532	14417	10574	3279	10379		10183		9984		9783		9581		
Romania	100-Holding Account	OMV PETROM SA 	25	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	25	Combinatul Petrochimic ARPECHIM Pitesti	RO-75-2013	2008-04-18		Combinatul Petrochimic ARPECHIM Pitesti	PETROM SA - Membru OMV GRUP		Petrochimistilor, nr 1		117140	Comuna Bradu, jud. Arges	RO			20-Combustion of fuels	Cristina Enoiu	Bld. Timisoara, nr. 35, sector 6	sector 1	061311	Bucuresti	RO	0		0		1694055	1826514	1847880	1536295	1847879	738419	1847878	356281	1847878	82536	1847877	27479	0	0	0	0	0	16677	0		0		0		0		0		
Romania	100-Holding Account	OMV PETROM SA 	26	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	26	PETROBRAZI	RO-120-2013	2008-04-18		PETROBRAZI	PETROM SA - Membru OMV GRUP		Str. Trandafirilor, nr. 65		107080	Brazi	RO			20-Combustion of fuels	Cristina Enoiu	Bld. Timisoara, nr. 35, sector 6		060311	Bucuresti	RO	0		0		1672607	1041774	1620540	1217884	1620540	1174658	1620539	1121194	1620539	1171953	1620539	1018289	514651	1191040	50571269699*****	1015444	496668137305*****	1011926	487530134830*****		478293132355*****		468966129880*****		459523127404*****		450047124929*****		
Romania	100-Holding Account	R.A.D.E.T. BUCURESTI 	27	RO361218	open	Account holder	R.A.D.E.T. BUCURESTI	Str. Cavafi Vechi nr.15, sect. 3	Baiculesti NR.2	30254	Bucuresti	Romania	27	R.A.D.E.T. - centrala CTZ Casa Presei	RO-22-2013	2008-04-18		R.A.D.E.T. - centrala CTZ Casa Presei	R.A.D.E.T. BUCURESTI		Str. Baiculesti nr.2, sect.1		013194	Bucuresti	RO			20-Combustion of fuels	Costin Constantin	Baiculesti NR.2, sector 1		30254	Bucuresti	RO	0		0		34383	29283	30261	36140	30261	33516	30261	61163	30261	54624	30260	45479	39023	48929	34922	46759	30933	42763	27064		23314		19687		16176		12797		
Romania	100-Holding Account	R.A.A.N. Sucursala ROMAG TERMO 	28	12623789	open	Account holder	R.A.A.N. Sucursala ROMAG TERMO	sat HALANGA,com IZVORUL BARZII,jud MEHEDINTI	Calea Tg.-Jiului , km 5	227297	sat HALANGA,com IZVORUL BARZII,jud MEHEDINTI	Romania	28	R.A.A.N. Sucursala ROMAG TERMO	RO-99-2013	2008-04-18		R.A.A.N. Sucursala ROMAG TERMO	R.A.N.N. Sucursala ROMAG TERMO		sat HALANGA,com IZVORUL BARZI		227297	Mehedinti	RO			20-Combustion of fuels	Mioara Sbircea	str Crisan nr 60, Bl D1 , sc 3 ,ap 59		228979	Drobeta Turnu Severin,jud Mehedinti	RO	0		0		2600112	3310489	2638285	3293554	2638285	1783173	2638284	1796517	2638284	2050777	2680437	1850569	433177	1754505	380472	1651905	330698	978674	147877		122668		99606		81494		64548		
Romania	100-Holding Account	Regia Autonoma de Termoficare Cluj Napoca 	29	RO201330	open	Account holder	Regia Autonoma de Termoficare Cluj Napoca	Bd. 21 Decembrie 1989 nr. 79	Str. Plevnei nr. 68	400394	Cluj	Romania	29	Centrala Termica de Zona	RO-8-2013	2008-04-18		Centrala Termica de Zona	Regia Autonoma de Termoficare Cluj Napoca		Str. Plevnei nr. 68		400394	Cluj - Napoca	RO			20-Combustion of fuels	Catalin Tataru	Str. Plevnei nr. 68		400394	Cluj - Napoca	RO	0		0		21650	19205	18899	17723	18899	15178	18898	12873	18898	6757	18898	781	0	0	0	0	0	0	0		0		0		0		0		
Romania	100-Holding Account	S.C ECOGEN ENERGY S.A. 	30	J10/191/11.02.2008	open	Account holder	S.C ECOGEN ENERGY S.A.	Buzau, Aleea Industriei nr. 7	Aleea Industriilor Nr. 7 bis	120224	Buzau	Romania	30	S.C. ECOGEN ENERGY S.A.	RO-02-11-2007	2008-04-18		Regia Autonoma Municipala 'RAM Buzau'	Regia Autonoma Municipala 'RAM' Buzau		Aleea Industriei nr. 7		120224	Buzau	RO			99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	Constantin Alin Ionescu	Aleea Industriei nr. 7		120224	Buzau	RO	0		0		62517	53070	54980	45650	54979	44132	54979	22664	54979	0	54979	0		Excluded		Excluded		Excluded											
Romania	100-Holding Account	SC TERMICA BRAD SA 	31	RO27396250	open	Account holder	SC TERMICA BRAD SA	Brad, str. Independentei, nr. 3	Criscior, str. Uzinei, nr. 1	337200	Hunedoara	Romania	31	SC TERMICA BRAD SA	RO-59-2013	2008-02-18		SC TERMICA BRAD SA	SC TERMICA BRAD SA		str. Uzinei, nr. 1		337200	Criscior	RO			20-Combustion of fuels	Adrian Grosu	Str. Avram Iancu		335200	Brad	RO	0		0		17382	14653	15413	12988	15412	13951	15412	11432	15412	7373	15412	10003	09420*****	7223	08430*****	8814	07468*****	9461	06537*****		05634*****		04761*****		03917*****		03102*****		
Romania	100-Holding Account	SC AEROSTAR SA BACAU 	32	950531	open	Account holder	SC AEROSTAR SA BACAU	Str. Condorilor, nr.9	Str. Condorilor nr. 9	600302	Bacau	Romania	32	Centrala termica SC AEROSTAR SA BACAU	RO-82-2013	2008-04-18		Centrala termica SC AEROSTAR SA BACAU	SC AEROSTAR SA BACAU		Str. Condorilor nr. 9		600302	Bacau	RO			20-Combustion of fuels	Alexandru Filip	Str. Condorilor nr. 9		600302	Bacau	RO	0		0		5569	5747	5200	4540	5200	4015	5200	4642	5200	5365	5199	6069	5027	3924	4940	2848	4852	2636	4762		4673		4581		4489		4396		
Romania	100-Holding Account	SC AGRANA ROMANIA SA - SUCURSALA BUZAU 	33	RO 2083754	open	Account holder	SC AGRANA ROMANIA SA - SUCURSALA BUZAU	Aleea Industriei, 7	Aleea Industriei, 7	120068	Buzau	Romania	33	SC Agrana Romania SA Buzau	RO-112-2013	2008-04-18		SC Agrana Romania SA Buzau	SC AGRANA ROMANIA SA		Aleea Industriei, 7,		120068	Buzau	RO			20-Combustion of fuels	Cristina Gherman	Aleea Industriei, 7,		120068	Buzau	RO	0		0		76578	26587	65309	19577	65309	12860	65308	12752	65308	34744	65308	39791	23702	29024	23290	25366	22874	32611	22452		22028		21598		21163		20727		
Romania	100-Holding Account	SC AGRANA ROMANIA SA - SUCURSALA ROMAN 	34	RO 2083754	open	Account holder	SC AGRANA ROMANIA SA - SUCURSALA ROMAN	str. Energiei, nr. 6		611047	Roman	Romania	34	SC AGRANA ROMANIA SA  SUCURSALA Roman	RO-111-2013	2008-04-18		SC AGRANA ROMANIA SA SUCURSALA Roman	SC AGRANA ROMANIA SA		Energiei 6		611047	Roman	RO			20-Combustion of fuels	Cristina Gherman	Energiei 6		611047	Roman	RO	0		0		125693	39130	109674	35948	109674	27542	109674	33224	109673	27076	109673	35552	29730	32165	29213	41843	28691	37215	28163		27630		27090		26546		25998		
Romania	100-Holding Account	S.C. ALRO S.A. 	35	J28/8/1991	open	Account holder	S.C. ALRO S.A.	Str. Pitesti, Nr. 116		230048	Slatina	Romania	35	SC ALRO SA - SEDIU SECUNDAR	RO-76-2015	2010-12-23		SC ALRO SA (SEDIU SECUNDAR)	SC ALRO SA	RO4OT_24	Str. Milcov, nr 1		230077	Slatina	RO			28-Production or processing of non-ferrous metals	Ioan Sava	Str. Cazarmii, Nr. 31, Bl. 9, Sc. A, Et. 2, Ap. 9		230071	Slatina	RO	0		0		104539	18965	94389	16699	94389	18479	94388	23977	94388	19858	94388	20790	30146	20176	29622	21903	29093	21877	19689		19317		18941		18559		18176		
Romania	100-Holding Account	S.C. ALRO S.A. 	36	J28/8/1991	open	Account holder	S.C. ALRO S.A.	Str. Pitesti, Nr. 116		230048	Slatina	Romania	36	SC ALRO SA - Sediul Social	RO-131-2014	2012-01-27		SC ALRO SA	SC Alro SA	RO4OT_23	Str. PITESTI, nr 116		230048	Slatina	RO			26-Production of primary aluminium	Cristian-Theodor Stanescu	Str. Canal Sopot, Nr. 2B		230088	Slatina	RO	0		0		79642	68392	71964	66548	71964	48760	71964	47901	71964	52526	71964	48863	458099	373954	450143	377880	442092	392448	433958		425737		417435		409029		400594		
Romania	100-Holding Account	SC ALUM SA TULCEA 	37	RO2360405	open	Account holder	SC ALUM SA TULCEA	Str. Isaccei nr.82	Str. Isaccei nr.82	820228	Tulcea	Romania	37	Sectia CET; Instalatia CALCINAREA Al(OH)3	RO-79-2013	2008-04-18		Sectia CET; Instalatia CALCINAREA Al(OH)3	SC ALUM SA TULCEA		Str. Isaccei nr.82		820216	Tulcea	RO			20-Combustion of fuels	Sorin Gheorghe Iliev	Str. Isaccei nr.82		820228	Tulcea	RO	0		0		854989	41104	751190	36	751190	42893	751190	337037	751190	374125	751190	299222	442105	261995	434426	245662	426657	259808	418806		410871		402860		394749		386608		
Romania	100-Holding Account	SC AMBRO SA 	38	2691530	open	Account holder	SC AMBRO SA	Calea Unirii 24	Calea Unirii 24	720019	Suceava	Romania	38	SC AMBRO SRL	RO-143-2013	2008-04-18		SC AMBRO SRL	SC AMBRO SRL		Calea Unirii 24		720019	Suceava	RO			36-Production of paper or cardboard	Marilena Vlaic	str. Mitropoliei 1, bl B1, sc.A ap.16		720034	Suceava	RO	0		0		144273	68563	157469	13229	157469	12221	157468	16994	157468	14506	157468	13800	16854	14990	16561	19642	16265	20107	15965		15663		15359		15048		14738		
Romania	100-Holding Account	SC CHEMGAS HOLDING CORPORATION SRL 	39	RO 24978785	open	Account holder	SC CHEMGAS HOLDING CORPORATION SRL	Soseaua Cãlãraºi, km 4	jud. Ialomita	920120	Slobozia	Romania	39	S.C. CHEMGAS HOLDING CORPORATION S.R.L.	RO-190-2013	2008-04-18		SC CHEMGAS HOLDING CORPORATION SRL	SC CHEMGAS HOLDING CORPORATION SRL		Soseaua Cãlãraºi, km 4		920120	Slobozia	RO			20-Combustion of fuels	Anton Alin Costin	Soseaua Calarasi, km 4		920120	Slobozia	RO	0		0		178729	56416	377205	302946	377204	460177	377204	562543	377204	457160	377204	461184	578959	890194	568903	903650	558729	216598	293823		288256		282635		276944		271233		
