National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Type	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry/Revocation Date	Subsidiary Company	Parent Company	E-PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	
Germany	100-Holding Account	Mineralölraffinerie Oberrhein GmbH &amp; Co. KG 	11	HRA 104275 Amtsgericht Mannheim	open	Account holder	Mineralölraffinerie Oberrhein GmbH &amp; Co. KG	Nördliche Raffineriestraße 2		76187	Karlsruhe	Germany	11	Werk 1 und Werk 2	14210-0011	2005-01-01		-	-	0	Nördliche Raffineriestraße 1		76187	Karlsruhe	DE			21-Refining of mineral oil	Frank Schäfer	Nördliche Raffineriestr. 1		76187	Karlsruhe	DE	558290	562667	558290	492320	546207	506093	824301	819106	824301	763295	824301	753893	824301	764966	824301	715193	2239612	2891665	2200712	2782816	2161354	2445407	2121587		2081390		2040803		1999710		1958474		
Germany	100-Holding Account	Mineralölraffinerie Oberrhein GmbH &amp; Co. KG 	12	HRA 104275 Amtsgericht Mannheim	closed	Account holder	Mineralölraffinerie Oberrhein GmbH &amp; Co. KG	Nördliche Raffineriestraße 2		76187	Karlsruhe	Germany	12	Glocke 1 Karlsruhe	14210-0012	2005-01-01	2012-12-31	-	-	0	Nördliche Raffineriestraße 1		76187	Karlsruhe	DE			2-Mineral oil refineries	Josef Strass	Nördliche Raffineriestr. 1		76187	Karlsruhe	DE	1499051	1625477	1499051	1603649	1499051	1488103	2217486	2281522	2217486	2224668	2217486	1972462	2217486	2041410	2217486	2102502																	
Germany	100-Holding Account	H &amp; R Chemisch-Pharmazeutische Spezialitäten GmbH 	13	HRB 100678 Amtsgericht Osnabrück	open	Account holder	H &amp; R Chemisch-Pharmazeutische Spezialitäten GmbH	Neuenkirchener Str. 8	---	48499	Salzbergen	Germany	13	Raffinerie Salzbergen	14210-0013	2005-01-01		-	-	0	Neuenkirchener Str. 8	----	48499	Salzbergen	DE			21-Refining of mineral oil	Michael Lemke	Mercatorstr. 15	Naundorf Umweltconsulting GmbH	49080	Osnabrück	DE	33423	35828	33423	37427	33423	38393	37121	38317	37121	38432	49271	40916	43003	43325	43003	42830	53360	41636	52433	42011	51495	43212	50548		49590		48624		47644		46662		
Germany	100-Holding Account	Nynas GmbH &amp; Co. KG 	14	HRA 114916	open	Account holder	Nynas GmbH &amp; Co. KG	c/o Regus Hafen City	Am Kaiserkai 1	20457	Hamburg	Germany	14	Raffinerie Hamburg	14210-0014	2005-01-01		-	-	0	Hohe-Schaar-Straße 34		21107	Hamburg	DE			21-Refining of mineral oil							846289	893185	846289	854333	846289	887293	882669	846742	882669	811203	882669	864855	882669	837919	882669	852162	614708	470993	604031	321510	593228	242213	582313		571281		560141		548862		537544		
Germany	100-Holding Account	Shell Deutschland Oil GmbH 	15	HRB 82190 Amtsgericht Hamburg	closed	Account holder	Shell Deutschland Oil GmbH	Suhrenkamp 71-77		22335	Hamburg	Germany	15	Schmierölraffinerie Hamburg	14210-0015	2005-01-01	2010-10-07	-	-	0	Worthdamm 50		20457	Hamburg	DE			2-Mineral oil refineries	Lutz Bühler	Worthdamm 32	Shell Deutschland Oil GmbH	20457	Hamburg	DE	104345	102533	104345	66770	104345	64421	62813	25278	0	Not Reported	0	Not Reported	0		0																		
Germany	100-Holding Account	BP Europa SE 	16	HRB 113611 Amtsgericht Hamburg	open	Account holder	BP Europa SE	Überseeallee 1	---	20457	Hamburg	Germany	16	Raffinerie als Glocke	14210-0016	2005-01-01		BP Europa SE	BP p.l.c.	0	Raffineriestrasse		49808	Lingen (Ems)	DE			21-Refining of mineral oil	Jens Ahuis	Sandkuhle 17		49835	Wietmarschen	DE	1199005	1022486	1199005	955313	958428	1065339	1262096	1318184	1262096	1265248	1262096	1271498	1262096	1117247	1362316	1151000	976583	1141288	959620	1063092	942459	1140558	925118		907590		889892		871974		853993		
Germany	100-Holding Account	PCK Raffinerie GmbH 	17	HRB 10018 Amtsgericht Neuruppin	closed	Account holder	PCK Raffinerie GmbH	Passower Chaussee 111		16303	Schwedt	Germany	17	PCK Petrochemie Schwedt	14210-0017	2005-01-01		-	-	0	Passower Chaussee		16303	Schwedt	DE			2-Mineral oil refineries	Michael Raue	Passower Chaussee 111		16303	Schwedt	DE	49397	66402	49397	69008	49397	60936				Not Reported		Not Reported																					
Germany	100-Holding Account	PCK Raffinerie GmbH 	18	HRB 10018 Amtsgericht Neuruppin	closed	Account holder	PCK Raffinerie GmbH	Passower Chaussee 111		16303	Schwedt	Germany	18	PCK Wasserstoffanlage H2B Schwedt	14210-0018	2005-01-01	2012-12-31	-	-	0	Passower Chaussee		16303	Schwedt	DE			2-Mineral oil refineries	Andre Hamerla	Passoweer Chausse		16303	Schwedt	DE	260866	244168	260866	245969	260866	232807	209431	231711	209431	266706	209431	256111	209431	254823	209431	242724																	
Germany	100-Holding Account	PCK Raffinerie GmbH 	19	HRB 10018 Amtsgericht Neuruppin	open	Account holder	PCK Raffinerie GmbH	Passower Chaussee 111		16303	Schwedt	Germany	19	PCK Raffinerie Glocke Schwedt	14210-0019	2005-01-01		-	-	0	Passower Chaussee		16303	Schwedt	DE			21-Refining of mineral oil	Andre Hamerla	Passoweer Chausse		16303	Schwedt	DE	1456747	1520543	1456747	1566941	1456747	1372009	1705956	1548738	1705956	1642259	1705956	1501147	1705956	1583685	1705956	1520052	2042966	3601523	2001146	3714705	1930949	4015772	1890540		1851833		1812890		1773607		1734316		
Germany	100-Holding Account	TOTAL Raffinerie Mitteldeutschland GmbH 	20	HRB 205532 Amtsgericht Stendal	open	Account holder	TOTAL Raffinerie Mitteldeutschland GmbH	Maienweg 1		06237	Leuna	Germany	20	Mineralölraffinerie Leuna	14210-0020	2005-01-01		-	-	0	Maienweg 1		06237	Spergau	DE			21-Refining of mineral oil	Harald Frey	Maienweg 1	TOTAL Raffinerie Mitteldeutschland GmbH	06237	Leuna	DE	2270096	2337129	2270096	2079999	2270096	2136751	2248389	1852251	2248389	2088240	2623625	2014908	2415059	1976029	2415059	1973301	2271908	2119072	2232425	1873500	2192480	2044487	2152119		2111325		2070134		2028432		1986585		
Germany	100-Holding Account	Holborn Europa Raffinerie GmbH 	28	HRB 35580 Amtsgericht Hamburg	open	Account holder	Holborn Europa Raffinerie GmbH	Moorburger Straße 16		21079	Hamburg	Germany	28	Raffinerie	14210-0029	2005-01-01		-	-	0	Moorburger Straße 16		21079	Hamburg	DE			21-Refining of mineral oil	Udo Andrée						226752	188969	226752	220347	111486	711467	799854	699404	799854	723065	799854	736900	818783	649417	807413	750597	748237	650931	735241	736710	722091	770005	708805		695376		681816		668087		654311		
Germany	100-Holding Account	Shell Deutschland Oil GmbH 	31	HRB 82190 Amtsgericht Hamburg	open	Account holder	Shell Deutschland Oil GmbH	Suhrenkamp 71-77		22335	Hamburg	Germany	31	Raffinerie Wesseling	14210-0032	2005-01-01		-	-	0	Ludwigshafener Str. 1		50389	Wesseling	DE			21-Refining of mineral oil	Clemens Schausberger	Godorfer Strasse 150		50997	Köln	DE	2299839	2612228	2299839	2440802	2299839	2578839	1808271	1763909	1808271	1479258	1808271	1576295	1808271	1472188	1808271	1225401	2117573	2144236	2080792	1975074	1683490	1818632	1737032		1704123		1670892		1637247		1603486		
Germany	100-Holding Account	Shell Deutschland Oil GmbH 	32	HRB 82190 Amtsgericht Hamburg	open	Account holder	Shell Deutschland Oil GmbH	Suhrenkamp 71-77		22335	Hamburg	Germany	32	Raffinerie Godorf	14210-0033	2005-01-01		-	-	0	Godorfer Hauptstraße 150		50997	Köln	DE			21-Refining of mineral oil	Clemens Schausberger	Godorfer Strasse 150		50997	Köln	DE	2177074	1911803	2177074	1764041	2177074	1764674	1035546	1002904	1035546	908303	1035546	870453	1035546	825304	1035546	822195	1127267	1381694	1107688	1393061	1087878	1425425	1067861		1047629		1027201		1006517		985762		
Germany	100-Holding Account	H &amp; R Ölwerke Schindler GmbH 	33	HRB 4015 Amtsgericht Hamburg	open	Account holder	H &amp; R Ölwerke Schindler GmbH	Neuhöfer Brückenstraße 127-152		21107	Hamburg	Germany	33	Schmierstoffraffinerie Neuhof	14210-0034	2005-01-01		-	-	0	Neuhöfer Brückenstraße 127-152		21107	Hamburg	DE			21-Refining of mineral oil	Urte Böttcher	Neuhöfer Brückenstraße 127-152	H &amp; R Ölwerke Schindler GmbH	21107	Hamburg	DE	78283	90139	78283	103318	78283	98361	87062	65221	87062	74369	92314	77421	89754	80256	96825	78839	65572	73666	64433	74224	63280	76285	62117		60939		59751		58548		57340		
Germany	100-Holding Account	HES Wilhelmshaven GmbH 	34	HRB 130475 Amtsgericht Oldenburg	open	Account holder	HES Wilhelmshaven GmbH	Raffineriestraße 1		26388	Wilhelmshaven	Germany	34	Raffinerie §25 TEHG Einheitliche Anlage Glocke	14210-0035	2005-01-01		-	-	0	Raffineriestraße 1		26388	Wilhelmshaven	DE			21-Refining of mineral oil	Dagmar Kalkhof	HES Wilhelmshaven GmbH	Raffineriestrasse 1	26388	Wilhelmshaven	DE	1010202	998419	1197450	932100	1103826	968306	1049639	890278	1049639	639043	1049639	138878	1049639	69874	1049639	2584	0	2235	0	2234	0	274	0		0		0		0		0		
Germany	100-Holding Account	Shell Deutschland Oil GmbH 	35	HRB 82190 Amtsgericht Hamburg	closed	Account holder	Shell Deutschland Oil GmbH	Suhrenkamp 71-77		22335	Hamburg	Germany	35	Schwerölvergasung Wesseling	14210-0036	2005-01-01	2012-12-31	-	-	0	Ludwigshafener Str. 1		50389	Wesseling	DE			2-Mineral oil refineries	Holger Sandomir	Godorfer Strasse 150		50997	Köln	DE	452228	412568	452228	466014	452228	446920	361524	495053	361524	414158	361524	397494	361524	426202	361524	383969																	
Germany	100-Holding Account	DHC Solvent Chemie GmbH 	36	HRB 14264 Amtsgericht Duisburg	closed	Account holder	DHC Solvent Chemie GmbH	Timmerhellstraße 28		45478	Mülheim an der Ruhr	Germany	36	Anlage zur Feindestillation von Erdölfraktionen	14210-0038	2005-01-01	2014-02-17	-	Ruhr Oel GmbH	1 IVU 1.2	Timmerhellstraße 28		45478	Mülheim an der Ruhr	DE			21-Refining of mineral oil	Klaus Bornhütter	Timmerhellstraße 28	DHC Solvent Chemie GmbH	45478	Mülheim an der Ruhr	DE	32126	22645	32126	29943	32126	27478	29069	26777	30305	24785	29687	26981	29687	25465	29687	25432	24891	27129	0		0		0		0		0		0		0		
Germany	100-Holding Account	AVISTA OIL Refining &amp; Trading Deutschland GmbH 	37	HRB 22095 Amtsgericht Hildesheim	open	Account holder	AVISTA OIL Refining &amp; Trading Deutschland GmbH	Bahnhofstraße 82		31311	Uetze	Germany	37	AVISTA OIL Refining &amp; Trading Deutschland GmbH	14210-0039	2005-01-01		-	-	0	Bahnhofstraße 82		31311	Uetze-Dollbergen	DE			21-Refining of mineral oil	Detlev Bruhnke	Bahnhofstrasse 82	AVISTA OIL Refining &amp; Trading Deutschland GmbH	31311	Uetze	DE	30251	36988	30251	40228	30251	42287	45239	42690	45239	41130	45239	42213	45239	43711	45239	42238	25545	38883	25102	34415	24653	33270	24199		23741		23278		22809		22339		
Germany	100-Holding Account	Stahlwerk Bous GmbH 	38	HRB 26053 Amtsgericht Saarbrücken	open	Account holder	Stahlwerk Bous GmbH	Saarstraße 1		66359	Bous	Germany	38	Elektrostahlwerk Bous	14220-0001	2005-01-01		-	-	0	Saarstraße 1		66359	Bous	DE			24-Production of pig iron or steel	Lutz Dekker	Saarstraße 1	Stahlwerk Bous GmbH	66359	Bous	DE	20204	24637	20204	25235	20204	22435	32538	25853	32538	18343	32538	22943	32538	23052	32538	22241	25905	22603	25455	24361	25000	21448	24540		24075		23606		23131		22653		
Germany	100-Holding Account	Stahlwerk Thüringen GmbH 	39	HRB 202875 Amtsgericht Jena	open	Account holder	Stahlwerk Thüringen GmbH	Kronacher Straße 6		07333	Unterwellenborn	Germany	39	Elektrostahlwerk Anlage	14220-0002	2005-01-01		-	-	0	Kronacher Straße 6		07333	Unterwellenborn	DE			24-Production of pig iron or steel	Marcel Michele-Naussed						69624	44974	69624	48982	69624	48864	42967	45813	42967	33466	42967	40433	42967	42521	42967	47926	45706	41244	44913	40611	44109	35566	43298		42477		41649		40811		39969		
Germany	100-Holding Account	Peiner Träger GmbH 	40	HRB 101405 Amtsgericht Hildesheim	open	Account holder	Peiner Träger GmbH	Gerhard-Lucas-Meyer-Str. 10		31226	Peine	Germany	40	Elektrostahlwerk Peine	14220-0003	2005-01-01		-	-	0	Gerhard-Lucas-Meyer-Str. 10		31226	Peine	DE			24-Production of pig iron or steel	Marco Hauer	Eisenhüttenstraße 99	Salzgitter Flachstahl GmbH	38239	Salzgitter	DE	67937	88005	67937	85980	67937	78330	76022	74028	76022	54739	76022	67246	240309	95035	189377	131620	17942740903*****	199837	17631140192*****	172462	17315839480*****	164167	16997238768*****		16675138057*****		16350037345*****		16020736633*****		15690435922*****		
Germany	100-Holding Account	Lech-Stahlwerke GmbH 	41	HRB 7129 Amtsgericht Augsburg	open	Account holder	Lech-Stahlwerke GmbH	Industriestraße 1		86405	Meitingen	Germany	41	Lech-Stahlwerke GmbH	14220-0004	2005-01-01		-	-	0	Industriestraße 1		86405	Meitingen	DE			24-Production of pig iron or steel	Robert Suiter	Industriestraße 1	Lech-Stahlwerke GmbH	86405	Meitingen	DE	83592	96743	83592	96158	83592	109467	93656	121287	94319	73544	93656	101617	93656	102318	93656	99002	153001	147559	150343	143924	147655	152705	144939		142193		139420		136612		133795		
Germany	100-Holding Account	Salzgitter Flachstahl GmbH 	42	HRB 6609 Amtsgericht Braunschweig	closed	Account holder	Salzgitter Flachstahl GmbH	Eisenhüttenstraße 99		38239	Salzgitter	Germany	42	Hochofen C Salzgitter	14220-0005	2005-01-01		-	-	0	Eisenhüttenstraße 99		38239	Salzgitter	DE			5-Installations for the production of pig iron or steel (primary or secondary fusion) including continuous casting	Ralph Schaper	Eisenhüttenstraße 99	Salzgitter Flachstahl GmbH	38239	Salzgitter	DE	308162	260060	308162	304285	308162	304133				Not Reported		Not Reported																					
Germany	100-Holding Account	Salzgitter Flachstahl GmbH 	43	HRB 6609 Amtsgericht Braunschweig	open	Account holder	Salzgitter Flachstahl GmbH	Eisenhüttenstraße 99		38239	Salzgitter	Germany	43	Glocke Salzgitter	14220-0006	2005-01-01		-	-	0	Eisenhüttenstraße 99		38239	Salzgitter	DE			24-Production of pig iron or steel	Ralph Schaper	Eisenhüttenstraße 99	Salzgitter Flachstahl GmbH	38239	Salzgitter	DE	3722822	3620274	3722822	4018676	3722822	3879999	9276102	4175772	9276102	3445580	9276102	4011551	9276102	4162966	9276102	4176419	5795332	4111941	5694673	4130881	5592831	3971007	5489926		5385911		5280885		5174551		5067847		
Germany	100-Holding Account	ArcelorMittal Ruhrort GmbH 	44	HRB 7602 Amtsgericht Duisburg	open	Account holder	ArcelorMittal Ruhrort GmbH	Vohwinkelstr 107		47137	Duisburg	Germany	44	Stahlwerk Duisburg	14220-0007	2005-01-01		-	-	0	Vohwinkelstr. 107		47137	Duisburg	DE			24-Production of pig iron or steel	Thomas Fischer	Vohwinkelstr. 107		47137	Duisburg	DE	284157	264572	289805	267586	286981	272139	269635	257083	269635	128827	269635	248179	269635	237782	269635	237189	9727	243731	9558	206954	9387	244505	9214		9039		8863		8685		8506		
Germany	100-Holding Account	ArcelorMittal Bremen GmbH 	45	HRB 15474 Amtsgericht Bremen	open	Account holder	ArcelorMittal Bremen GmbH	Carl-Benz- Straße 30		28237	Bremen	Germany	45	Kokerei Prosper (ohne Kesselhaus)	14220-0008	2005-01-01		-	-	0	Prosperstraße 350		46238	Bottrop	DE			22-Production of coke	Britta Christensen-Weigl	Carl-Benz- Straße 30	ArcelorMittal Bremen GmbH	28237	Bremen	DE	306921	309465	306921	359773	306921	413877	561644	408302	561644	263967	751073	374692	624787	379959	624787	340885	524023	337902	514921	301683	505712	323528	496407		487002		477506		467891		458242		
Germany	100-Holding Account	H. E. S. Hennigsdorfer Elektrostahlwerke GmbH 	46	HRB 1619 Amtsgericht Neuruppin	open	Account holder	H. E. S. Hennigsdorfer Elektrostahlwerke GmbH	Wolfgang-Küntscher-Straße 18		16761	Hennigsdorf	Germany	46	Elektrostahlwerk Henningsdorf	14220-0009	2005-01-01		-	-	0	Wolfgang-Küntscher-Straße 18		16761	Hennigsdorf	DE			24-Production of pig iron or steel	Sabine Manthey	Wolfgang-Küntscher-Straße 18	H. E. S. Hennigsdorfer Elektrostahlwerke GmbH	16761	Hennigsdorf	DE	115129	72868	115129	77382	115129	68058	96014	61995	96014	56996	96014	60644	96014	63102	96014	69186	58161	52798	57151	56313	56129	52464	55097		54052		52998		51931		50861		
Germany	100-Holding Account	Buderus Edelstahl GmbH 	47	HRB 5159 Amtsgericht Wetzlar	open	Account holder	Buderus Edelstahl GmbH	Buderusstraße 25		35576	Wetzlar	Germany	47	Elektrostahlwerk Wetzlar	14220-0010	2005-01-01		-	voestalpine Edelstahl GmbH	0008040/532	Buderusstraße 25		35576	Wetzlar	DE			24-Production of pig iron or steel	Norbert Euen	Buderusstraße 25	Buderus Edelstahl GmbH	35576	Wetzlar	DE	41563	55516	50597	54441	46080	53333	55769	53979	56521	29796	56145	47423	56145	45004	56145	39716	49469	41020	48611	38986	47741	37895	46862		45975		45078		44170		43260		
Germany	100-Holding Account	BGH Edelstahl Siegen GmbH 	48	HRB 3578 Amtsgericht Siegen	open	Account holder	BGH Edelstahl Siegen GmbH	Industriestr. 9		57076	Siegen	Germany	48	Schmelz- und Giessbetrieb Siegen Eintracht	14220-0011	2005-01-01		-	-	0	Stumme Loch Weg 1		57072	Siegen	DE			24-Production of pig iron or steel	Jochen Plath	Stumme-Loch-Weg 1-5	BGH Edelstahl Siegen GmbH	57072	Siegen	DE	12437	12310	12437	13399	11935	17035	9936	18209	9936	10632	9936	11167	24391	10761	11177	11806	11322	13501	11125	17778	10926	17158	10725		10522		10317		10109		9901		
Germany	100-Holding Account	Zentralkokerei Saar GmbH 	49	HRB 24212 Amtsgericht Saarbrücken	open	Account holder	Zentralkokerei Saar GmbH	Werkstr. 1		66763	Dillingen/Saar	Germany	49	Zentralkokerei Dillingen	14220-0012	2005-01-01		-	-	0	Werkstraße 1		66763	Dillingen/Saar	DE			22-Production of coke	Klaus-Jürgen Arlt	Werkstraße 1	AG der Dillinger Hüttenwerke	66763	Dillingen/Saar	DE	957576	885205	957576	888510	957576	889327	365905	769721	365905	572271	365905	662107	365905	886344	365905	870606	24144456777*****	862485	23570955790*****	975238	23172654802*****	901494	22633553814*****		22094152826*****		21554751838*****		21014350850*****		20476849862*****		
Germany	100-Holding Account	Badische Stahlwerke GmbH 	50	HRB 371258 Amtsgericht Freiburg i. Br.	open	Account holder	Badische Stahlwerke GmbH	Graudenzer Straße 45		77694	Kehl	Germany	50	Stahlwerk Kehl	14220-0013	2005-01-01		-	-	0	Graudenzerstr. 45		77694	Kehl	DE			24-Production of pig iron or steel	Torsten Doninger	Graudenzer Straße 45	Badische Stahlwerke GmbH	77694	Kehl	DE	151054	148925	151054	139400	151054	142711	147882	136321	147882	139703	180422	117147	180422	127877	185061	121616	143519	138356	141026	115271	138504	127330	135955		133379		130779		128145		125503		
